Group,ASV1 Vibrio,ASV2 Alteromonas,ASV3 Bacillus,ASV4 Vibrio,ASV5 Sediminibacterium salmoneum,ASV6 Pseudoalteromonas,ASV7 Sunxiuqinia,ASV8 Alcanivorax,ASV9 Thiobacimonas profunda,ASV10 Thalassospira lucentensis,ASV11 Methylophaga,ASV12 Pseudoalteromonas,ASV13 Vibrio,ASV14 Thalassospira,ASV15 Alcanivorax,ASV16 Thalassospira,ASV17 Vibrio alginolyticus,ASV18 Halomonas,ASV19 Catenococcus,ASV20 Pseudomonas,ASV21 Pseudoalteromonas,ASV22 Thalassospira,ASV23 Shewanella,ASV24 Beijerinckiaceae,ASV25 DSSD61,ASV26 Exiguobacterium,ASV27 Rhizobiales_Incertae_Sedis,ASV28 Roseivirga,ASV29 Vibrio alginolyticus,ASV30 Pedomicrobium,ASV31 Alteromonas,ASV32 Reyranella,ASV33 Paucibacter,ASV34 Oricola cellulosilytica,ASV35 Sphingomonas,ASV36 Lysobacter maris,ASV37 Leptothrix,ASV38 Nitrospira,ASV39 Catenococcus,ASV40 Exiguobacterium,ASV41 Asinibacterium,ASV42 Tistlia,ASV43 Azomonas,ASV44 Aquabacterium,ASV45 Rhizobiaceae,ASV46 Maritimibacter,ASV47 Afipia,ASV48 Catenococcus,ASV49 Halomonadaceae,ASV50 Xanthobacteraceae,ASV51 Hyphomicrobium facile,ASV52 env.OPS_17,ASV53 Vibrionaceae,ASV54 Oricola,ASV55 Catenococcus,ASV56 Sphingomonas,ASV57 Chitinophagaceae,ASV58 Caulobacteraceae,ASV59 Piscinibacter,ASV60 Nevskia,ASV61 Ferruginibacter,ASV62 Halomonas,ASV63 Vibrionaceae,ASV64 Parvibaculum,ASV65 Catenococcus,ASV66 Bryobacter,ASV67 Bradyrhizobium,ASV68 Turneriella,ASV69 Alphaproteobacteria,ASV70 Catenococcus,ASV71 Hyphomonas,ASV72 Marinobacter,ASV73 Catenococcus,ASV74 Micropepsaceae,ASV75 Vibrionaceae,ASV76 Aestuariibacter aggregatus,ASV77 Vibrio pacinii,ASV78 Catenococcus,ASV79 Sediminibacterium,ASV80 Labrenzia aggregata,ASV81 Alteromonas,ASV82 Pelomonas,ASV83 Methylobacterium,ASV84 Catenococcus,ASV85 Hyphobacterium,ASV86 Vibrionaceae,ASV87 Stappia,ASV88 Vibrio,ASV89 Vibrio,ASV90 Xanthobacteraceae,ASV91 Gemmatimonadaceae,ASV92 Marinobacter,ASV93 Burkholderiaceae,ASV94 Alteromonas,ASV95 Rhizobiaceae,ASV96 Bacillaceae,ASV97 Catenococcus,ASV98 Gammaproteobacteria,ASV99 Pseudoalteromonas,ASV100 Vibrio,ASV101 Fimbriimonadaceae,ASV102 Vibrio,ASV103 Maritimibacter,ASV104 Acidibacter,ASV105 Marinobacter,ASV106 Pseudooceanicola,ASV107 Sulfuritalea,ASV108 Acinetobacter,ASV109 Bacillaceae,ASV110 Catenococcus,ASV111 Catenococcus,ASV112 Vibrio,ASV113 Catenococcus,ASV114 Vibrio,ASV115 Gemmata,ASV116 Vibrio,ASV117 Nitratireductor,ASV118 Shewanella,ASV119 Subgroup_2,ASV120 Catenococcus,ASV121 Novosphingobium,ASV122 Halomonas,ASV123 Thalassospira,ASV124 Stakelama,ASV125 Pelagibacterium halotolerans,ASV126 Azomonas,ASV127 Bryobacter,ASV128 Catenococcus,ASV129 Isosphaeraceae,ASV130 Thalassospira,ASV131 Obscuribacterales,ASV132 Catenococcus,ASV133 Reyranella,ASV134 Hyphobacterium,ASV135 Escherichia/Shigella,ASV136 Hyphomonas,ASV137 Polymorphum,ASV138 Vibrionaceae,ASV139 Catenococcus,ASV140 Methyloligella,ASV141 Sunxiuqinia,ASV142 Alteromonas,ASV143 Bryobacter,ASV144 Solibacteraceae_(Subgroup_3),ASV145 Tenacibaculum litoreum,ASV146 Vibrio,ASV147 Halomonadaceae,ASV148 Parvibaculum,ASV149 Galbitalea,ASV150 Rhodobacteraceae,ASV151 Ochrobactrum,ASV152 Catenococcus,ASV153 Mesoflavibacter zeaxanthinifaciens,ASV154 Rheinheimera aquimaris,ASV155 Cutibacterium,ASV156 Catenococcus,ASV157 Acidobacteriales,ASV158 Pajaroellobacter,ASV159 Catenococcus,ASV160 Stappia,ASV161 Oricola,ASV162 Shewanella,ASV163 Catenococcus,ASV164 Catenococcus,ASV165 Rhodobacteraceae,ASV166 Oricola,ASV167 Catenococcus,ASV168 Nitratireductor,ASV170 Bradyrhizobium,ASV171 Magnetospira,ASV172 Thalassospira,ASV173 Catenococcus,ASV174 Marinomonas,ASV175 Hyphomonas,ASV176 Catenococcus,ASV177 Pelagibacterium,ASV178 Catenococcus,ASV179 Catenococcus,ASV180 Chitinophagaceae,ASV181 Gammaproteobacteria,ASV182 Marinobacter,ASV183 Marinomonas,ASV184 Enhydrobacter aerosaccus,ASV185 Catenococcus,ASV186 Pseudonocardia endophytica,ASV187 Alcanivorax,ASV188 Mycobacterium,ASV189 Acidobacteriales,ASV190 Pseudomonas,ASV191 Desulfobulbaceae,ASV192 Mycobacterium,ASV193 Halomonas,ASV194 Rhizobiaceae,ASV196 Catenococcus,ASV197 Vibrio,ASV198 Pseudoalteromonas,ASV199 Halodesulfovibrio oceani,ASV200 Staphylococcus,ASV201 Catenococcus,ASV202 Oricola,ASV203 Tenacibaculum,ASV204 Sunxiuqinia,ASV205 Vibrio,ASV206 Alcanivorax,ASV207 Bacillaceae,ASV208 Delftia,ASV209 Rhodocista,ASV210 Thioclava,ASV211 Aestuariibacter,ASV212 Catenococcus,ASV213 Methyloceanibacter,ASV214 Catenococcus,ASV215 Neptunomonas phycophila,ASV216 Cucumibacter marinus,ASV217 Aestuariibacter,ASV218 Rhodobacteraceae,ASV219 Bacillus,ASV220 Vibrionaceae,ASV222 Psychrobacter,ASV223 Reyranella,ASV224 Catenococcus,ASV225 Vibrio,ASV226 Rhodobacteraceae,ASV228 Desulfotalea,ASV229 Halomonadaceae,ASV230 Oricola,ASV231 Thalassobaculum,ASV232 Stenotrophomonas maltophilia,ASV233 Marinobacterium georgiense,ASV234 Caenimonas,ASV235 Thioclava indica,ASV236 Desulfofrigus,ASV237 Catenococcus,ASV238 Catenococcus,ASV239 Woeseia,ASV243 Aurantivirga,ASV244 Shewanella,ASV245 Catenococcus,ASV246 Rheinheimera,ASV247 Hyphobacterium vulgare,ASV248 Alteromonas,ASV250 EF100-94H03,ASV251 Marinifilaceae,ASV252 Nitrospira,ASV253 Truepera,ASV254 Thalassospira,ASV255 Vibrionaceae,ASV256 Amorphus coralli,ASV257 Bacillaceae,ASV258 Bacteroidales,ASV259 Pseudahrensia,ASV260 Desulfopila,ASV261 Constrictibacter,ASV263 Catenococcus,ASV264 DSSD61,ASV265 Catenococcus,ASV266 Catenococcus,ASV267 Halomonas,ASV269 Catenococcus,ASV270 Fusibacter,ASV271 Catenococcus,ASV272 Pseudomonas,ASV273 MSBL8,ASV274 Catenococcus,ASV275 Catenococcus,ASV276 Lysinibacillus,ASV277 Alteromonadaceae,ASV278 Catenococcus,ASV279 Alcanivorax venustensis,ASV280 Nitratireductor,ASV281 Sediminibacterium,ASV282 Fimbriiglobus,ASV284 Marinobacter,ASV285 Thalassobaculum,ASV286 Catenococcus,ASV287 Rhizobiales,ASV288 Alteromonas,ASV289 Neptunomonas,ASV290 Agaribacter,ASV291 Desulfovibrio,ASV292 Rhizobiales,ASV293 Bacteria,ASV294 Desulfopila,ASV295 Oricola,ASV296 Fusibacter,ASV297 Halodesulfovibrio,ASV299 Bacillaceae,ASV300 Marinifilaceae,ASV301 Lutibacter,ASV302 Proteobacteria,ASV304 OPB56,ASV305 Amorphus suaedae,ASV306 Catenococcus,ASV307 XY-R5,ASV308 Haliangium,ASV310 Rhodobacteraceae,ASV311 Olleya marilimosa,ASV312 Planctomicrobium,ASV313 Vibrionaceae,ASV314 Reyranella,ASV315 Fusibacter,ASV316 Gammaproteobacteria,ASV317 Subgroup_2,ASV319 Pseudomonas,ASV320 Gelidibacter sediminis,ASV321 Rhodobacteraceae,ASV322 Bacillaceae,ASV323 Catenococcus,ASV325 Gemmataceae,ASV326 Kinneretia,ASV327 Desulfopila,ASV328 Desulfopila,ASV329 Carboxylicivirga,ASV330 Catenococcus,ASV331 Vibrionaceae,ASV334 Fibrella,ASV335 Catenococcus,ASV336 Gammaproteobacteria,ASV337 Bacillaceae,ASV338 Draconibacterium,ASV339 Tistlia,ASV340 Roseicitreum,ASV341 Catenococcus,ASV342 Thalassobaculum,ASV343 Rhodobacteraceae,ASV344 Stakelama,ASV345 Alteromonas,ASV346 Acinetobacter,ASV347 Catenococcus,ASV348 Psychrobacter,ASV349 Catenococcus,ASV350 Marinobacterium,ASV351 Rhodobacteraceae,ASV353 Shewanella,ASV354 Catenococcus,ASV355 Desulfobacteraceae,ASV357 Filomicrobium,ASV358 Catenococcus,ASV359 Hyphobacterium,ASV361 Rhizobiales,ASV362 Catenococcus,ASV363 DSSD61,ASV364 Catenococcus,ASV366 Desulfobulbus,ASV367 Thalassospira,ASV368 Kinneretia,ASV369 Hyphobacterium,ASV370 Catenococcus,ASV371 Flavobacteriaceae,ASV372 Catenococcus,ASV373 Marinobacterium stanieri,ASV377 Vibrio,ASV378 Catenococcus,ASV379 Catenococcus,ASV381 Tenacibaculum mesophilum,ASV382 Aquamicrobium,ASV383 Bacillaceae,ASV384 Catenococcus,ASV385 Clostridiales,ASV386 MBAE14,ASV387 Oricola,ASV388 Catenococcus,ASV389 Catenococcus,ASV390 Catenococcus,ASV391 Catenococcus,ASV392 Aeribacillus pallidus,ASV393 Fusibacter,ASV394 Woeseia,ASV396 Catenococcus,ASV397 Catenococcus,ASV399 Bacteria,ASV400 Desulfobulbaceae,ASV401 Desulfofrigus,ASV404 Marinifilum,ASV406 Nitratireductor,ASV407 Chroococcidiopsaceae,ASV410 Thalassospira,ASV411 Vibrio,ASV412 Fusibacter,ASV414 Cohaesibacter,ASV416 Terasakiella pusilla,ASV417 Bacillus,ASV418 Thalassobaculum,ASV419 OPB56,ASV420 Marinifilum,ASV421 Bacillaceae,ASV422 Marivirga,ASV423 Alteromonas,ASV425 Roseovarius,ASV426 Methyloligella,ASV427 Alphaproteobacteria,ASV428 Marinobacterium,ASV430 Burkholderiaceae,ASV431 Alteromonas,ASV432 Rhodobacteraceae,ASV433 Oricola,ASV434 Brevibacterium,ASV435 Magnetospira,ASV436 Alphaproteobacteria,ASV437 Mesoflavibacter,ASV439 Xanthobacteraceae,ASV440 Vibrionaceae,ASV441 Clostridiales,ASV442 Catenococcus,ASV443 Sunxiuqinia,ASV444 Catenococcus,ASV445 Alteromonas,ASV447 Marinomonas,ASV448 Catenococcus,ASV449 Thiobacimonas,ASV450 Vibrio,ASV451 Sunxiuqinia,ASV452 Catenococcus,ASV453 Spirochaeta_2,ASV455 Pajaroellobacter,ASV456 Lutibaculum,ASV457 Vibrio,ASV458 Fusibacter,ASV459 Pseudoalteromonadaceae,ASV460 Catenococcus,ASV461 Hyphomicrobiaceae,ASV462 Brevibacterium,ASV463 Vibrionaceae,ASV464 Brevundimonas,ASV465 Pseudoalteromonadaceae,ASV467 Hoeflea,ASV470 Catenococcus,ASV471 Catenococcus,ASV472 Clostridiales,ASV475 Vibrio,ASV477 Antarctobacter heliothermus,ASV478 Fusibacter,ASV479 Desulfovibrio,ASV480 Oligotropha,ASV481 Catenococcus,ASV483 Gammaproteobacteria,ASV485 Filomicrobium,ASV488 Crocinitomicaceae,ASV490 Microbacteriaceae,ASV492 Solibacteraceae_(Subgroup_3),ASV494 Alteromonadaceae,ASV497 Catenococcus,ASV498 Thermopetrobacter,ASV499 Catenococcus,ASV501 Thalassospira,ASV503 Gammaproteobacteria,ASV504 Vibrionaceae,ASV505 Aquabacterium,ASV506 Bacillaceae,ASV507 Burkholderiaceae,ASV508 Desulfopila,ASV509 Thalassospira,ASV510 Rheinheimera,ASV511 Fusibacter,ASV514 Alteromonadaceae,ASV515 Thioclava dalianensis,ASV516 Alteromonadales,ASV517 Vibrio,ASV518 Bacillaceae,ASV519 Acidibacter,ASV521 Bacteroidales,ASV522 Bacteriovoracaceae,ASV523 Vibrio,ASV527 Catenococcus,ASV528 Martelella,ASV529 Catenococcus,ASV531 Ferrimonas sediminum,ASV535 Celeribacter,ASV538 Vibrio,ASV539 Marinobacterium,ASV543 Sedimentitalea,ASV545 Thalassospira,ASV547 Alteromonadaceae,ASV551 Fodinicurvataceae,ASV552 Maritalea,ASV553 DSSD61,ASV558 Catenococcus,ASV559 Rhizobiales,ASV564 Pelagibacterium,ASV565 Alteromonas,ASV566 Enterovibrio,ASV569 Acidiphilium,ASV571 Muricauda,ASV572 Halomonadaceae,ASV573 Catenococcus,ASV575 Roseicitreum,ASV578 Halomonadaceae,ASV584 Catenococcus,ASV585 DSSD61,ASV588 XY-R5,ASV591 Kordiimonas,ASV594 Gammaproteobacteria,ASV595 Catenococcus,ASV598 Methylophaga nitratireducenticrescens,ASV599 Thalassobaculum,ASV600 Corynebacterium_1 kroppenstedtii,ASV601 Neptunomonas,ASV604 Bacillaceae,ASV611 Alcanivorax,ASV612 Pelagibacterium,ASV614 Bacillaceae,ASV615 Alteromonadaceae,ASV620 Neptunomonas concharum,ASV621 Pseudomonadaceae,ASV624 Halomonadaceae,ASV625 Gammaproteobacteria,ASV626 Streptococcus,ASV627 Alteromonadaceae,ASV629 Marinobacter,ASV633 Proteobacteria,ASV634 Bacillaceae,ASV639 Corynebacterium_1,ASV640 Catenococcus,ASV641 DSSD61,ASV642 Agaribacter,ASV643 Halomonas,ASV645 Alteromonadaceae,ASV646 Catenococcus,ASV647 Cohaesibacter,ASV651 Chitinophagaceae,ASV653 Spongiispira,ASV661 Rhodobacteraceae,ASV662 Agaribacter,ASV664 Vibrio,ASV667 Catenococcus,ASV668 Maribacter forsetii,ASV669 Vibrio tasmaniensis,ASV672 Aquabacterium,ASV677 Rhizobiaceae,ASV681 Neptunomonas,ASV687 Corynebacteriales,ASV692 Catenococcus,ASV693 Sunxiuqinia,ASV697 Alteromonas,ASV701 Kordiimonas,ASV702 Yangia pacifica,ASV713 Ralstonia,ASV714 Hyphobacterium,ASV716 Mesorhizobium,ASV717 Streptococcus,ASV719 Flavobacteriaceae,ASV724 Nautella italica,ASV725 Sunxiuqinia,ASV726 Bacillaceae,ASV730 Vibrio bivalvicida,ASV731 Vibrio,ASV732 Pelagibacterium,ASV734 Truepera,ASV737 Catenococcus,ASV740 Tenacibaculum,ASV747 Alteromonadaceae,ASV748 Olleya marilimosa,ASV750 Thiobacimonas,ASV752 Burkholderiaceae,ASV753 Oricola,ASV759 Tepidamorphus,ASV760 Catenococcus,ASV766 Roseobacter,ASV770 Rhodobacteraceae,ASV773 Catenococcus,ASV775 Catenococcus,ASV776 Marinobacterium,ASV779 Thiobacimonas,ASV783 Rhodobacteraceae,ASV789 Halomonas,ASV790 Catenococcus,ASV791 Rhizobiaceae,ASV795 Alcanivorax,ASV796 Aliisedimentitalea,ASV800 Acinetobacter,ASV802 Catenococcus,ASV804 Rheinheimera,ASV818 Hyphomonas,ASV819 Thalassospira,ASV822 Pelagibacterium,ASV827 Alcanivorax,ASV831 Alteromonas,ASV835 Rhodobacteraceae,ASV836 Exiguobacterium,ASV837 Rhodobacteraceae,ASV839 DSSD61,ASV853 MBAE14,ASV857 Rhodobacteraceae,ASV865 Rhodobacteraceae,ASV868 Bacillaceae,ASV870 Pseudonocardiaceae,ASV874 Roseovarius,ASV876 Lutibacter,ASV881 Rhizobiaceae,ASV882 Catenococcus,ASV883 Methyloligella,ASV900 Exiguobacterium,ASV905 XY-R5,ASV908 Catenococcus,ASV909 Olleya,ASV910 Salinirepens,ASV914 MBAE14,ASV922 Catenococcus,ASV929 Catenococcus,ASV933 Thalassospira,ASV934 Litorisediminicola,ASV937 Draconibacterium,ASV940 Mesoflavibacter,ASV952 Limnobacter thiooxidans,ASV965 Peptoclostridium,ASV973 Phaselicystis,ASV978 Maribacter,ASV980 Fusibacter,ASV986 Psychrobacter,ASV992 Shewanella,ASV1017 Thalassobaculum,ASV1029 Exiguobacterium,ASV1030 Pseudoalteromonas,ASV1048 Exiguobacterium,ASV1050 Catenococcus,ASV1067 Lactobacillus,ASV1083 Alphaproteobacteria,ASV1089 Alteromonadales,ASV1099 Psychrobacter,ASV1107 Alcanivorax,ASV1109 Thalassospira,ASV1121 Catenococcus,ASV1126 Halomonas,ASV1129 Catenococcus,ASV1135 Spongiispira,ASV1140 Vibrionaceae,ASV1143 Catenococcus,ASV1147 Pseudoalteromonas,ASV1152 Sediminibacterium,ASV1161 Pseudoalteromonadaceae,ASV1178 Catenococcus,ASV1184 Thalassospira,ASV1188 Acinetobacter,ASV1190 Sunxiuqinia,ASV1194 Catenococcus,ASV1195 Flavobacteriaceae,ASV1214 Marinomonas,ASV1220 Catenococcus,ASV1247 Exiguobacterium,ASV1257 MBAE14,ASV1307 Sphingomonadaceae,ASV1312 Exiguobacterium,ASV1324 Sunxiuqinia,ASV1334 Rhodobacteraceae,ASV1341 Alteromonadaceae,ASV1364 Breoghania,ASV1375 Acidipropionibacterium,ASV1377 Rhizobiales,ASV1388 Alteromonadaceae,ASV1406 MBAE14,ASV1413 Yangia,ASV1425 Pseudophaeobacter,ASV1427 Stenotrophomonas,ASV1470 Exiguobacterium,ASV1572 Pseudoalteromonas,ASV1622 Alteromonas,ASV1724 Spirosoma,ASV1725 Marinobacter,ASV1836 Rhodobacteraceae,ASV1849 Sphingomonas,ASV1856 Thalassospira,ASV1868 Halomonadaceae,ASV2069 Rhodobacteraceae,ASV2078 Truepera,ASV2122 Domibacillus,ASV2220 Carboxylicivirga,ASV2488 Alcanivorax,ASV2875 Chryseobacterium,ASV2876 FBP,ASV2927 C1-B045,ASV3064 Hymenobacter,ASV3165 Niveispirillum irakense,ASV3380 Candidatus_Chloroploca
Day00NoC1,8.267448958,6.829793738,0.693147181,6.853299093,-9.210340372,4.234106505,-9.210340372,4.143134726,5.313205979,1.945910149,1.791759469,4.744932128,5.379897354,3.784189634,3.970291914,0.693147181,4.682131227,7.334981879,3.610917913,-9.210340372,1.386294361,3.258096538,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.025351691,-9.210340372,4.127134385,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.945910149,-9.210340372,-9.210340372,-9.210340372,0,-9.210340372,2.302585093,6.070737728,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098612289,-9.210340372,0,-9.210340372,-9.210340372,-9.210340372,1.098612289,-9.210340372,-9.210340372,4.812184355,-9.210340372,-9.210340372,-9.210340372,1.609437912,2.772588722,-9.210340372,-9.210340372,1.791759469,2.397895273,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693147181,-9.210340372,3.17805383,2.63905733,-9.210340372,-9.210340372,3.871201011,-9.210340372,0.693147181,0,-9.210340372,4.248495242,-9.210340372,1.945910149,2.708050201,-9.210340372,1.945910149,0.693147181,-9.210340372,4.941642423,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693147181,2.708050201,0,-9.210340372,1.098612289,-9.210340372,1.945910149,-9.210340372,-9.210340372,-9.210340372,2.833213344,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0,-9.210340372,4.077537444,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0,1.609437912,-9.210340372,-9.210340372,-9.210340372,0.693147181,-9.210340372,-9.210340372,5.700443573,1.098612289,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.497168225,-9.210340372,-9.210340372,1.791759469,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693147181,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.079441542,-9.210340372,-9.210340372,4.33073334,0,-9.210340372,0,-9.210340372,4.025351691,0.693147181,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.555348061,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.609437912,4.94875989,3.36729583,-9.210340372,3.295836866,-9.210340372,5.099866428,3.891820298,4.369447852,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.609437912,0.693147181,-9.210340372,-9.210340372,-9.210340372,2.079441542,-9.210340372,1.609437912,-9.210340372,-9.210340372,0.693147181,-9.210340372,-9.210340372,-9.210340372,4.276666119,-9.210340372,2.833213344,1.098612289,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.944438979,2.079441542,2.302585093,4.682131227,0,4.955827058,4.060443011,0,-9.210340372,-9.210340372,2.079441542,-9.210340372,2.708050201,-9.210340372,-9.210340372,1.386294361,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.945910149,-9.210340372,2.772588722,-9.210340372,-9.210340372,1.386294361,-9.210340372,0,1.609437912,-9.210340372,-9.210340372,2.48490665,0,-9.210340372,0,-9.210340372,-9.210340372,2.564949357,-9.210340372,-9.210340372,-9.210340372,2.995732274,-9.210340372,4.48863637,-9.210340372,0.693147181,1.386294361,0.693147181,2.197224577,-9.210340372,2.564949357,1.791759469,-9.210340372,3.044522438,2.890371758,-9.210340372,-9.210340372,-9.210340372,1.609437912,3.218875825,-9.210340372,-9.210340372,0.693147181,-9.210340372,1.386294361,4.127134385,-9.210340372,4.317488114,-9.210340372,2.197224577,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.945910149,-9.210340372,-9.210340372,2.63905733,2.302585093,2.564949357,1.098612289,1.098612289,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0,-9.210340372,4.110873864,-9.210340372,2.302585093,-9.210340372,-9.210340372,-9.210340372,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.189654742,2.302585093,-9.210340372,2.833213344,-9.210340372,-9.210340372,0,-9.210340372,-9.210340372,1.791759469,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.197224577,2.63905733,2.48490665,2.48490665,4.007333185,-9.210340372,-9.210340372,4.248495242,1.386294361,1.609437912,-9.210340372,-9.210340372,3.63758616,-9.210340372,-9.210340372,-9.210340372,2.63905733,-9.210340372,2.397895273,-9.210340372,2.397895273,1.609437912,2.197224577,0.693147181,-9.210340372,-9.210340372,-9.210340372,0.693147181,2.397895273,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.197224577,1.945910149,-9.210340372,2.197224577,0,3.044522438,-9.210340372,-9.210340372,3.218875825,-9.210340372,-9.210340372,2.890371758,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.433987204,-9.210340372,2.197224577,2.708050201,0,-9.210340372,-9.210340372,-9.210340372,0.693147181,-9.210340372,0.693147181,-9.210340372,2.079441542,-9.210340372,1.098612289,-9.210340372,-9.210340372,3.218875825,1.098612289,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.386294361,-9.210340372,-9.210340372,-9.210340372,2.48490665,2.772588722,-9.210340372,2.397895273,1.791759469,2.397895273,1.098612289,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.433987204,-9.210340372,-9.210340372,3.433987204,-9.210340372,-9.210340372,0.693147181,-9.210340372,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.079441542,-9.210340372,-9.210340372,1.945910149,-9.210340372,0,2.564949357,0.693147181,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693147181,-9.210340372,-9.210340372,3.218875825,1.098612289,0,3.091042453,2.079441542,1.609437912,-9.210340372,3.583518938,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693147181,3.526360525,-9.210340372,3.135494216,3.555348061,-9.210340372,-9.210340372,2.397895273,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.610917913,-9.210340372,-9.210340372,-9.210340372,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.079441542,2.48490665,-9.210340372,-9.210340372,2.564949357,-9.210340372,0,2.397895273,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.397895273,-9.210340372,-9.210340372,3.401197382,-9.210340372,3.295836866,2.48490665,-9.210340372,3.044522438,2.708050201,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098612289,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.945910149,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0,-9.210340372,3.295836866,2.63905733,3.135494216,1.945910149,-9.210340372,-9.210340372,-9.210340372,0.693147181,1.945910149,-9.210340372,3.258096538,2.397895273,2.079441542,-9.210340372,-9.210340372,3.465735903,2.197224577,-9.210340372,-9.210340372,2.197224577,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693147181,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098612289,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.48490665,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.772588722,2.397895273,0.693147181,-9.210340372,2.890371758,-9.210340372,-9.210340372,-9.210340372,2.833213344,-9.210340372,-9.210340372,-9.210340372,2.197224577,-9.210340372,-9.210340372,2.708050201,-9.210340372,-9.210340372,2.397895273,-9.210340372,2.833213344,-9.210340372,-9.210340372,-9.210340372,0,-9.210340372,-9.210340372,-9.210340372,2.564949357,2.890371758,2.197224577,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.302585093,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.890371758,2.564949357,-9.210340372,2.944438979,-9.210340372,2.197224577,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.772588722,2.397895273,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.397895273,-9.210340372,-9.210340372,-9.210340372,2.397895273,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372
