Group,Day00Inoc,Day01NoC,Day03NoC,Day07NoC,Day14NoC,Day21NoC,Day30NoC,Day42NoC,Day01BHET,Day03BHET,Day07BHET,Day14BHET,Day21BHET,Day30BHET,Day42BHET,Day01LowCrys,Day03LowCrys,Day07LowCrys,Day14LowCrys,Day21LowCrys,Day30LowCrys,Day42LowCrys,Day01LowCrysWater,Day03LowCrysWater,Day07LowCrysWater,Day14LowCrysWater,Day21LowCrysWater,Day30LowCrysWater,Day42LowCrysWater,Day01PET,Day03PET,Day07PET,Day14PET,Day21PET,Day30PET,Day42PET,Day01WeatherPET,Day03WeatherPET,Day07WeatherPET,Day14WeatherPET,Day21WeatherPET,Day30WeatherPET,Day42WeatherPET
ASV002386,0.019344755,0,0,0,0,0,0,0,0.001198523,0.00216401,0,0.003402749,0.003637819,0.002058376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001730074,0,0,0.00556483,0,0,0,0,0,0,0,0,0,0
ASV002387,0.002049264,0,0,0,0,0,0,0,0,0.002904594,0,0,0.003637819,0,0.005472555,0,0.000728693,0,0,0.002491467,0,0,0.002096964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003613845,0,0,0.004291938,0,0.002318034
ASV002388,0.010164151,0,0,0,0,0,0,0,0,0.003571311,0,0,0.003637819,0,0,0,0,0,0,0,0,0,0.008898297,0,0,0,0,0.005603183,0,0,0.002247393,0.008470987,0,0,0,0,0,0,0,0.002184789,0,0,0
ASV002389,0,0,0,0,0,0,0.002973403,0.002004289,0.002722422,0,0,0.003402749,0.003637819,0,0,0.001339603,0.001457386,0,0,0,0,0,0,0,0.001968775,0,0,0,0,0.001730074,0.002247393,0,0,0,0,0,0,0,0.002425124,0,0,0,0
ASV002390,0,0,0,0,0.002078656,0,0,0,0,0.001082005,0,0,0.001818909,0,0,0,0.000728693,0.006790574,0.001187973,0.002583779,0.001977066,0.001580628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008132065,0,0
ASV002391,0.004098529,0,0,0,0,0,0.007237985,0,0,0.00216401,0,0,0.001818909,0.001490224,0.008582521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001867832,0,0,0,0,0,0,0,0,0.006212001,0,0
ASV002392,0.006147793,0,0,0,0,0,0,0.002024619,0,0.002814602,0.001052853,0,0.008834238,0.002980448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001966452,0,0.003322701,0,0,0,0,0,0,0,0,0,0,0.002145969,0,0
ASV002393,0,0,0,0,0,0,0,0.004008578,0,0.011258409,0,0.003402749,0.005326574,0,0,0,0,0.001157006,0,0,0,0,0,0,0.001265935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002394,0,0,0,0,0,0,0,0,0.019373422,0,0,0,0.001818909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002395,0.018604787,0,0.001524158,0,0,0,0.001486701,0,0.001245128,0,0,0,0.001818909,0,0,0,0,0.002264031,0,0.001245733,0,0,0,0.004151617,0,0,0,0,0,0.003532383,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002396,0,0.00435616,0,0,0.004157313,0.001278021,0.003984858,0.004008578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006147415,0,0,0,0,0.003460148,0,0,0.00556483,0,0,0,0,0.002094065,0,0,0,0,0
ASV002397,0,0,0,0,0,0.010182453,0.001992429,0,0,0,0,0.001759944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003458891,0,0,0.004803766,0,0,0,0,0.009057812,0,0,0
ASV002398,0,0,0,0,0,0.00170835,0.001992429,0.004008578,0,0,0,0,0,0,0,0,0,0,0,0.002491467,0,0.001580628,0,0,0.001265935,0,0,0.007563724,0.003731483,0,0,0,0,0,0,0,0,0,0.004029415,0,0,0.002996389,0
ASV002399,0.013305545,0.002844869,0.001524158,0,0.005637296,0,0.004965832,0,0.003642175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004160945,0,0,0,0,0
ASV002400,0.006282788,0,0,0.002254995,0,0.002963821,0.001992429,0,0.001245128,0,0.003917651,0,0,0.001490224,0,0,0,0.002314011,0,0,0,0,0,0,0,0,0,0,0,0,0.00504261,0,0,0,0,0,0,0,0,0.00136797,0,0,0
ASV002401,0,0,0,0,0,0,0.001992429,0.001878675,0,0,0,0,0,0,0,0,0,0,0,0.001738375,0.002046811,0.006332012,0,0,0.001265935,0,0.003042195,0,0.011194448,0,0,0.001729446,0,0,0,0,0,0,0,0,0,0,0
ASV002402,0,0,0,0.002496879,0,0,0.004825323,0,0,0,0,0,0,0,0,0,0,0,0,0.001738375,0,0.003180257,0.002267111,0,0.003797805,0,0.001650247,0.002521241,0.005218934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002403,0.015246227,0,0,0.00450999,0,0,0.004825323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002046811,0.001590128,0,0.000891075,0,0,0,0,0,0.001766192,0,0,0.002148597,0,0,0,0.002124902,0,0,0.002735941,0,0,0
ASV002404,0,0,0,0,0,0,0.004825323,0,0,0.002814602,0.001052853,0,0,0,0,0,0,0,0,0,0,0,0,0.000891075,0,0,0.00608439,0.002521241,0.004145421,0,0,0,0,0,0,0,0,0.00151978,0,0.00355276,0,0,0
ASV002405,0,0,0,0,0,0.002556041,0.003899363,0.011900121,0,0,0,0,0,0,0,0,0,0,0.00167009,0,0,0.001590128,0,0,0,0,0,0.002801591,0,0,0,0,0,0.002375861,0,0,0,0,0,0,0.008132065,0,0
ASV002406,0,0,0,0,0,0,0.002412662,0,0,0,0.002761897,0.008506874,0,0,0.003897496,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0.002735941,0,0.004494584,0
ASV002407,0,0,0,0,0,0.001278021,0.002973403,0.008017157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001590128,0,0,0.006147415,0,0,0,0.004145421,0,0,0,0,0,0,0,0,0,0.004850249,0,0,0,0.002147628
ASV002408,0.002049264,0,0,0,0,0,0.001486701,0,0.009774607,0,0,0,0,0,0,0,0,0.003319557,0,0.001245733,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0.002124902,0,0,0,0,0,0
ASV002409,0,0,0.006378866,0,0,0,0.001486701,0,0,0,0,0,0,0,0,0,0,0,0.006816633,0.003476749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005933662,0,0,0,0,0.002735941,0,0,0
ASV002410,0,0,0,0.008899964,0,0.00170835,0.001486701,0,0,0,0,0,0,0,0,0,0.001379291,0,0,0,0,0,0.002096964,0,0,0.004422626,0,0,0,0.005190222,0.00435483,0,0,0,0,0,0.001778537,0,0,0,0.002145969,0,0
ASV002411,0,0,0,0.00593331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002551299,0.00129189,0.001023405,0,0,0,0.00253187,0,0.004898793,0.007563724,0,0,0,0,0,0,0.003955774,0,0,0,0,0,0,0,0
ASV002412,0,0,0,0,0,0.002556041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002046811,0.003180257,0,0,0,0.008206643,0.001624273,0.007563724,0,0,0,0,0,0,0,0,0,0,0,0.003125488,0,0,0
ASV002413,0,0,0,0,0,0.002556041,0,0.002004289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008411136,0,0.005042483,0,0,0,0,0,0.003954836,0,0.00630358,0,0,0.007275373,0,0.006437906,0,0
ASV002414,0.004098529,0,0.004985915,0.00450999,0,0,0,0.00375735,0,0,0,0,0,0,0,0,0,0,0,0,0.001358603,0,0,0,0,0,0,0.005042483,0,0.001730074,0.004494786,0.016941974,0,0,0,0,0,0,0,0,0,0,0
ASV002415,0,0,0,0,0.009634665,0,0,0.003903295,0,0,0,0,0,0,0,0,0,0,0,0,0.002046811,0,0,0,0,0,0.001624273,0.007844074,0,0,0,0,0.004939003,0,0,0,0,0,0,0.004688233,0,0,0
ASV002416,0,0,0,0,0,0.002963821,0,0.014131675,0,0,0,0,0,0,0,0,0,0,0.002375946,0,0,0,0,0,0,0,0,0.005042483,0,0,0,0,0,0.005248931,0,0,0,0,0,0,0,0,0.002147628
ASV002417,0,0,0.002492957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005434413,0,0,0.004151617,0,0,0,0.002521241,0.004145421,0,0.002247393,0,0,0.004353279,0,0.008157938,0,0,0.003825921,0,0,0,0
ASV002418,0,0,0,0,0,0,0,0.004049239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005532044,0.001265935,0.008411136,0,0.002521241,0,0,0.00336174,0,0,0.004601883,0,0,0,0,0,0.006250977,0,0,0
ASV002419,0,0,0.001524158,0.006764984,0.004157313,0.001278021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001265935,0,0,0.002521241,0,0.004984051,0,0,0,0,0,0,0,0.00607912,0,0,0,0,0
ASV002420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003319557,0,0,0,0,0,0,0.00253187,0.004103322,0.003248546,0.008404774,0,0,0,0,0,0,0,0,0,0,0.005738881,0,0,0,0.004639941
ASV002421,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002224744,0.001157006,0,0,0,0,0.006801333,0.000891075,0,0.002211313,0,0.005603183,0,0.005193733,0,0,0,0,0,0,0.001778537,0,0,0.001562744,0,0,0
ASV002422,0,0,0,0.008430189,0,0,0,0.007806589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005603183,0.005804193,0,0,0.003735664,0,0,0,0,0,0,0,0,0,0,0.004295256
ASV002423,0,0,0,0,0,0,0,0,0,0,0,0.003519887,0,0,0.005989196,0,0,0,0,0,0,0.001580628,0,0,0,0,0.001624273,0.002801591,0.001739645,0,0,0,0,0,0,0,0,0,0.00191296,0,0.010302905,0,0
ASV002424,0,0.00435616,0.003048316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001358603,0,0,0,0,0,0,0.002801591,0,0,0,0,0,0,0,0,0,0.00455934,0.006044122,0,0.008585755,0,0
ASV002425,0,0,0.00291711,0,0,0.00170835,0,0.001878675,0,0,0,0,0,0,0,0,0,0,0,0.001738375,0.007163837,0.003180257,0,0,0,0,0,0,0.003731483,0,0,0,0,0,0.001977887,0,0,0,0,0,0,0,0
ASV002426,0,0,0,0,0.004157313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007024348,0,0,0,0,0,0.003145371,0,0,0,0.00336174,0,0,0.007873396,0,0.004078969,0,0,0,0.001562744,0,0,0
ASV002427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002583779,0.002046811,0,0,0.000891075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151978,0,0.009376465,0,0.004033803,0.004636069
ASV002428,0,0,0,0,0,0.005057402,0,0.001878675,0,0,0,0,0,0,0,0,0.004449487,0,0,0.004322154,0.011648876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002429,0.002049264,0,0,0,0,0,0,0,0,0.002814602,0.001052853,0.001701375,0,0,0,0.010837465,0.005517165,0.002289021,0,0,0,0,0,0.000891075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002430,0.004098529,0,0,0.00593331,0.007556009,0,0,0,0,0,0,0,0,0,0,0.005418733,0,0,0,0,0,0.001590128,0,0.002673225,0,0,0,0,0,0.001766192,0,0.001729446,0,0,0,0,0,0,0.004029415,0,0,0,0
ASV002431,0,0,0.001392952,0,0,0.003371601,0,0,0,0.003246016,0,0,0,0,0.001948748,0,0,0.001132016,0.001187973,0,0.006793017,0,0.002096964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191296,0,0,0,0
ASV002432,0,0,0,0,0,0,0,0,0.002490257,0,0,0,0,0,0,0.003819898,0.00517818,0,0.001187973,0.001738375,0.005434413,0.001580628,0,0,0,0,0,0,0,0,0,0,0.002148597,0,0,0,0,0,0,0,0,0,0
ASV002433,0,0,0,0,0,0,0,0.003882964,0,0,0,0,0,0,0,0,0,0,0,0,0.00407581,0,0.004193927,0,0,0,0,0,0.007462965,0,0,0,0.002469502,0,0.001977887,0,0,0,0,0.00136797,0.006212001,0.004033803,0
ASV002434,0,0,0,0,0,0,0,0,0,0,0,0,0.003507664,0,0,0,0.000728693,0.001659779,0.00422139,0.0037372,0.002717207,0.004741883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002435,0,0,0,0,0,0,0,0,0,0,0,0.005279831,0,0,0,0,0.002186079,0.003446027,0.001187973,0.005167558,0.001977066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001778537,0,0,0,0,0,0
ASV002436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009082536,0.003396047,0.006680361,0,0.001977066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002437,0,0,0,0.002496879,0,0,0,0,0,0.001407301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005532044,0.00253187,0,0.003300493,0,0,0,0.006742179,0,0,0.001977418,0.009607532,0,0.004039425,0,0,0,0,0,0
ASV002438,0,0,0,0.001248439,0.001879099,0.001685801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002049138,0,0.001521098,0,0,0,0.002107437,0,0,0.004601883,0.009607532,0,0,0.002094065,0.006044122,0.003125488,0,0,0
ASV002439,0,0.007201029,0,0.002496879,0,0.00170835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004151617,0,0,0,0,0,0,0.00168087,0,0,0.004601883,0.003955774,0,0,0.002094065,0,0,0.010503939,0,0
ASV002440,0,0,0,0,0,0.004241842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347929,0,0.00168087,0,0.004297194,0,0.003955774,0,0,0,0.004338085,0,0.009849216,0.001498195,0
ASV002441,0,0.002844869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001187973,0,0,0,0,0,0,0,0,0,0,0,0,0.003735664,0,0,0.003955774,0,0.010624509,0,0,0.002735941,0,0,0.006959911
ASV002442,0,0,0,0,0,0,0,0,0.002722422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002469502,0.002624465,0,0.00630358,0,0,0,0,0.00386312,0.013401628,0.006954103
ASV002443,0,0,0,0,0.004157313,0.003416701,0,0,0,0,0,0,0,0,0,0,0,0,0.003033417,0,0,0.001590128,0,0,0.00393755,0,0,0,0.004145421,0,0,0,0,0.007873396,0,0,0,0,0,0,0,0.004033803,0
ASV002444,0.014614841,0,0,0,0,0,0,0.002024619,0.001245128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002051661,0,0,0,0,0,0,0,0.002624465,0,0,0,0,0,0.007813721,0,0.002016902,0.002318034
ASV002445,0,0,0,0,0,0.003834062,0,0,0,0,0,0.001701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007873396,0,0,0,0,0.005738881,0.00136797,0,0.003515096,0.006954103
ASV002446,0,0,0,0,0.002078656,0,0,0,0,0,0,0,0.007015328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013805649,0,0,0,0,0.003825921,0.003125488,0.004066032,0.002996389,0
ASV002447,0,0,0,0,0,0,0,0.006073858,0,0,0,0,0,0,0,0,0,0,0,0.001245733,0,0.003161256,0,0,0,0,0.001521098,0,0,0,0,0.003735664,0,0,0,0.012607161,0,0,0,0.005666655,0,0.001498195,0
ASV002448,0,0,0.002492957,0,0,0,0,0,0,0,0,0,0.014030657,0.005960897,0.017220211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002449,0,0,0,0,0.007556009,0.001278021,0,0,0,0,0.001052853,0.005162693,0,0.007196122,0.002736278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002375861,0,0,0,0,0,0.004493459,0,0,0
ASV002450,0.003141394,0,0,0.008899964,0,0,0,0,0.003851468,0,0,0.001701375,0,0.002980448,0.0020917,0,0,0,0,0,0,0,0,0,0,0,0.003300493,0,0,0.003532383,0.002247393,0,0,0,0,0,0,0,0,0,0,0,0
ASV002451,0,0,0,0,0,0,0,0,0.016859432,0.001822589,0.001958825,0,0,0.001490224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002452,0,0,0,0.008255308,0,0,0,0,0.004956781,0.001822589,0,0.003519887,0,0.002107837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168087,0.001729446,0,0,0,0,0,0,0.002014707,0,0,0,0
ASV002453,0,0,0,0,0,0,0,0.004008578,0,0,0,0.003519887,0,0,0.005846244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001977418,0,0,0,0,0.002425124,0.001562744,0,0,0.01391595
ASV002454,0,0,0.002492957,0,0.001879099,0,0,0.004008578,0,0,0,0,0.007015328,0,0,0,0.004449487,0,0,0,0,0,0,0,0.004098277,0,0,0,0,0.003532383,0.00168087,0,0,0,0,0,0.004249803,0,0,0.001562744,0,0,0
ASV002455,0,0,0,0,0.005637296,0,0,0.005887254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000891075,0,0,0,0,0,0,0.009537396,0,0,0,0,0,0.003557073,0.004188131,0,0,0,0,0
ASV002456,0,0,0.002492957,0,0,0,0,0.002004289,0.001198523,0,0,0,0,0,0,0,0.001379291,0,0,0,0,0,0.002267111,0,0,0,0,0,0,0,0.00336174,0,0.002469502,0,0,0,0.00533561,0,0.00997179,0,0,0,0
ASV002457,0.003141394,0,0,0.002254995,0.007556009,0,0,0.002004289,0.001361211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004193927,0,0.00253187,0,0,0,0,0,0,0.003735664,0.00556483,0.002375861,0,0,0,0,0,0,0.002145969,0,0
ASV002458,0,0,0,0.006242197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006917639,0.00253187,0.002211313,0.001650247,0,0.00347929,0,0,0,0.002148597,0,0,0,0,0.004160945,0,0,0,0,0
ASV002459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002281386,0,0.002264031,0.001187973,0.001245733,0,0.004770385,0.006290891,0.000891075,0,0.002051661,0.003042195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002460,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006635566,0,0,0,0,0.001590128,0.006801333,0,0,0,0,0,0,0.003532383,0,0,0,0,0,0,0,0,0,0,0.012198097,0,0
ASV002461,0,0,0,0.008725084,0,0.003416701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003797805,0.002211313,0,0,0,0,0,0.003735664,0,0,0,0.012236907,0,0,0.002014707,0,0,0,0
ASV002462,0.021989759,0,0,0,0,0,0,0,0.002490257,0.001822589,0,0.002790802,0,0,0,0,0.001379291,0,0,0,0,0,0.002096964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001717151,0,0.004639941
ASV002463,0,0,0.001524158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002267111,0,0,0,0,0,0,0,0,0,0,0.003954836,0,0,0,0.00151978,0.014550746,0.003747534,0.005783183,0,0.002318034
ASV002464,0,0,0,0,0,0.00170835,0,0,0,0,0,0,0,0,0,0,0,0,0.009503784,0.0037372,0,0,0,0,0,0,0,0,0,0,0,0,0.002469502,0.003954836,0,0,0,0,0,0,0,0,0.002318034
ASV002465,0.002049264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166135,0,0.003597278,0,0.003954836,0,0,0,0,0.014309874,0,0.004066032,0,0.004295256
ASV002466,0,0,0,0,0,0.00170835,0,0,0,0.003571311,0,0,0,0,0.01990132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005603497,0,0,0,0,0,0,0,0,0,0,0
ASV002467,0,0,0.002492957,0,0.003778004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002267111,0,0,0.008366296,0.001650247,0,0,0.003322701,0,0,0.004939003,0.005248931,0,0,0,0,0,0.003125488,0,0,0
ASV002468,0,0.008712319,0,0,0,0.004264392,0,0,0.004083633,0,0.001380948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006633939,0,0,0,0.00166135,0.00168087,0,0,0,0,0,0,0,0.003825921,0,0,0,0
ASV002469,0.02256832,0,0.003048316,0.002254995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007806877,0,0,0,0,0,0
ASV002470,0.010272734,0.008712319,0,0,0,0,0,0,0.007191141,0.002814602,0,0.003519887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002124902,0,0,0,0,0,0
ASV002471,0.00713134,0,0,0.001248439,0.003778004,0,0,0,0.001361211,0,0,0.001701375,0,0,0,0,0,0,0,0,0,0,0,0,0.001265935,0,0,0,0,0,0.00336174,0,0,0,0,0,0.017453884,0,0,0.001562744,0,0,0
ASV002472,0.002049264,0,0,0.002496879,0,0,0,0,0.007679203,0,0,0,0,0,0,0,0,0,0.002375946,0,0,0,0.002267111,0.002766022,0,0,0,0,0,0,0,0,0,0,0,0,0.003557073,0.002094065,0,0,0,0,0
ASV002473,0,0,0,0,0,0,0,0,0.006317992,0,0,0.001701375,0,0,0,0,0.004449487,0.001132016,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0.005817961,0,0.005840628,0,0,0,0
ASV002474,0.010246322,0,0,0,0.003758198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004205568,0,0,0,0,0.00336174,0.005603497,0,0,0,0,0,0.00151978,0,0.002184789,0.002145969,0,0
ASV002475,0.011229868,0,0.003048316,0,0,0.00170835,0,0,0.002606339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000891075,0,0,0,0,0,0,0.002247393,0.005188337,0,0.005248931,0,0,0,0,0,0,0,0,0
ASV002476,0.002049264,0.008534608,0.003048316,0,0,0,0,0,0.005328761,0.001822589,0,0.001701375,0,0,0,0,0,0,0.002726653,0,0,0,0,0,0,0,0,0,0,0,0,0.001729446,0,0,0,0,0,0.00151978,0,0,0,0,0
ASV002477,0,0,0,0,0,0,0,0,0.018513379,0.001407301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002478,0,0,0,0,0,0,0,0,0.020548212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002479,0,0.005689739,0,0.002496879,0.007556009,0,0,0,0.00359557,0.001082005,0.003917651,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002107437,0,0,0,0,0,0,0,0,0,0.002145969,0,0
ASV002480,0,0,0,0.00450999,0,0,0,0,0.001245128,0,0,0,0,0,0,0,0.002224744,0.005735048,0.005453306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004298685,0,0,0
ASV002481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002482,0,0,0.001524158,0.001248439,0,0,0,0,0,0.009795788,0.002433802,0.008372405,0.007015328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002483,0,0,0.001392952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000728693,0.002289021,0,0.002537623,0,0,0,0,0.006630147,0,0.001650247,0,0,0,0,0.001729446,0,0,0,0,0,0,0.004029415,0,0.006212001,0,0
ASV002484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008303234,0,0,0.001624273,0,0,0,0.00504261,0,0.00556483,0,0,0,0,0,0.002014707,0.006250977,0.005151453,0,0
ASV002485,0.009424182,0.002844869,0,0,0,0,0,0,0,0.001822589,0.001052853,0.003519887,0.007015328,0,0,0,0,0,0,0,0,0,0.004534222,0.002766022,0.00323471,0,0,0,0,0,0.00168087,0,0,0,0,0,0,0,0,0,0,0,0
ASV002486,0,0,0,0,0,0.001278021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002766022,0,0,0.003300493,0,0,0,0,0,0,0,0,0,0,0.00151978,0.003825921,0.016234225,0.004066032,0,0
ASV002487,0,0,0,0.005758429,0,0,0,0,0,0.00216401,0,0.001759944,0.007015328,0,0,0,0,0.001157006,0,0,0,0,0,0,0,0,0,0,0,0,0.008989572,0,0,0,0,0,0,0,0.00191296,0.002184789,0.001717151,0,0
ASV002488,0,0,0,0,0,0,0,0,0,0,0.002105706,0,0,0,0,0,0,0,0.018370994,0.002491467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001977418,0,0,0,0,0,0,0,0,0
ASV002489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002490,0.010272734,0,0,0.002966655,0,0,0,0,0.005119469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002491,0.003141394,0.002844869,0,0,0,0,0,0,0.002397047,0.005467768,0,0,0,0.004470672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002184789,0,0,0
ASV002492,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002224744,0,0,0,0,0,0,0.000891075,0,0,0,0,0,0.007028649,0,0,0,0.002375861,0,0,0,0,0,0,0.004291938,0,0
ASV002493,0.011338451,0,0,0,0,0,0,0,0,0,0,0.005104124,0,0,0,0,0,0,0,0,0,0,0,0.000891075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002735941,0,0,0
ASV002494,0.030683207,0,0,0,0,0,0,0,0.002397047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002495,0.015571975,0,0,0,0,0,0,0,0.001361211,0,0,0,0,0,0,0,0,0,0.001363327,0,0,0,0,0,0.00741335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002496,0,0.00435616,0,0,0.005637296,0,0,0,0.002490257,0,0,0,0,0,0,0,0,0,0,0.001245733,0,0,0,0,0,0,0,0.005899357,0,0,0,0,0,0,0,0,0,0,0,0.001562744,0.001717151,0,0
ASV002497,0.004098529,0,0.001392952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178215,0,0,0.001624273,0,0,0,0,0,0.007408505,0,0,0,0.002124902,0,0,0.004369579,0,0,0
