,90% identity,95% identity,97% identity
TARA_078_DCM,7.362158595820678,0.9760092823260416,0.37538818551001607
TARA_133_MES,5.442518358985985,0.6590612829834263,0.1781246710766017
TARA_009_SRF,6.337319239820974,1.1161898543035547,0.5557142662803194
TARA_076_DCM,10.037884349945669,1.4375495580159172,0.4273002261313911
TARA_125_SRF,4.642428466333682,0.6690672551980485,0.3275641770240446
TARA_042_DCM,9.723055212559533,2.169694831539954,0.8202504850943729
TARA_007_DCM,8.1012853867752,1.195229386156977,0.5074573040364752
TARA_142_DCM,6.032732051128898,0.8073507744992634,0.24588858360211843
TARA_125_MIX,6.924980430775446,0.6312653081837235,0.14140342903315406
TARA_093_DCM,8.444427760915495,2.404573193620695,0.5759392528877402
TARA_084_SRF,11.083950635629424,3.962374898767377,2.1323862665408533
TARA_038_SRF,7.874175545408423,1.1727187069652822,0.34645212727404506
TARA_085_DCM,5.831040154662883,0.6532635895197187,0.3266317947598594
TARA_140_SRF,6.09295777081012,0.9250861599854889,0.36623392328090315
TARA_023_DCM,8.424383995177456,0.9758119207294099,0.4653002788034059
TARA_030_DCM,4.0569390508891185,0.5980247445408069,0.2945778667494441
TARA_038_MES,9.913573043541682,1.0721318649259717,0.24432937057836773
TARA_102_SRF,7.895055662498149,1.1347880517452582,0.6542194462018927
TARA_034_SRF,7.667426529480624,1.1721397326104368,0.42511243915963276
TARA_132_DCM,5.564231038215768,0.6179285502150774,0.18394152192448818
TARA_036_DCM,6.569831286812419,1.031246880303484,0.43725666367175803
TARA_025_DCM,6.289334131192868,0.8160864989786023,0.3414976373728411
TARA_128_SRF,6.888499708114419,1.0974897840046702,0.5438801323214633
TARA_133_SRF,5.434928114374448,1.2315600653262295,0.6392064469492116
TARA_032_SRF,5.722797658225655,0.5935266336416439,0.17667232479994457
TARA_141_SRF,8.959863231922913,1.3443680304619807,0.6113118597091088
TARA_142_MES,8.028731188982183,1.375429259785325,0.36947805605997946
TARA_004_DCM,5.135189880490889,0.8807772632343595,0.414195810545579
TARA_085_SRF,4.9958643507030605,0.7560579603590356,0.40866341941610757
TARA_041_DCM,6.041033434650456,0.7769101771302798,0.2764385284561367
TARA_132_SRF,5.047072114479382,0.5705140274901149,0.22123893805309736
TARA_102_DCM,5.97226178607036,1.0513103546503346,0.5305512035322604
TARA_052_DCM,5.875009028157534,0.8233679670652814,0.3827938794250869
TARA_045_SRF,4.868315400674482,0.6961618757025856,0.27139874739039666
TARA_100_MES,5.301150665228335,0.527687882056814,0.14023732470334413
TARA_078_MES,6.9470293486041514,0.8387019804342638,0.24576473395371032
TARA_076_MES,7.169497111731747,1.1102052144951169,0.3460717817058997
TARA_133_DCM,7.65053384640399,1.379871009701371,0.6677144870196737
TARA_128_DCM,7.826565509650536,1.0718450672851396,0.5450948019445209
TARA_124_SRF,5.135404966928741,0.8562474867229641,0.3944978299152766
TARA_031_SRF,4.7523862277131546,0.7248994533150303,0.29461583540046077
TARA_132_MES,6.037471515087028,0.6268897578449889,0.11349630693657507
TARA_078_SRF,7.28282751063884,0.8995234818948603,0.4153607012715644
TARA_076_SRF,7.861526437841924,0.9609101741169236,0.37795800181932326
TARA_148b_MES,6.204249053428692,0.7257046697517879,0.26714345814051327
TARA_100_SRF,6.257245962672066,1.3014157182279846,0.7397005274244379
TARA_039_DCM,7.979531012764999,1.3172693021424957,0.601698251138728
TARA_142_SRF,5.7617981634610995,1.0087258440312485,0.408424322719174
TARA_037_MES,6.594350456962526,0.5221050193497332,0.06465995618564163
TARA_124_MIX,6.047429153232649,0.9007862435658126,0.3280728547994796
TARA_085_MES,6.815588519266217,0.5738172562099535,0.08667602914070043
TARA_093_SRF,10.333804428292618,2.073939475514279,0.5406375485115643
TARA_070_SRF,14.563011856741229,4.173083975064173,1.8212932404351547
TARA_138_DCM,6.639264215021791,0.6646552101097556,0.2550760126517702
TARA_110_MES,5.537712980546245,0.7403453194598805,0.26953470259295886
TARA_068_MES,5.322208937637539,0.5241635043579214,0.09876799916826948
TARA_065_SRF,7.882655553023151,1.1867938657897308,0.4265294826295054
TARA_109_DCM,8.169287516986993,1.369313401928428,0.706658901184236
TARA_048_SRF,5.082603981935539,0.851528227514557,0.39417284730648555
TARA_007_SRF,7.340490069369346,0.9548176087357899,0.4061931263682642
TARA_137_SRF,5.758869276841727,0.9623175815088003,0.4995363834568252
TARA_122_SRF,5.367668150231788,0.7032283734142663,0.3442117827764567
TARA_064_DCM,3.710866075357792,0.47292313604442876,0.17602905719084896
TARA_112_DCM,5.0905328504914635,0.6320839016131308,0.24173446832525983
TARA_009_DCM,6.006353173983232,0.8165390824350363,0.429099619851065
TARA_098_MES,5.100994514738529,0.36435675105275206,0.03782938945356443
TARA_150_DCM,5.0476960933023225,0.6143189402366266,0.25364883540634375
TARA_042_SRF,5.723523333026387,0.7571339410867942,0.2915988827158599
TARA_149_MES,6.206555937660057,1.059120509255872,0.3722470183654057
TARA_151_SRF,4.9003497925648745,0.705279427316359,0.34491173838770034
TARA_018_SRF,4.711058566479352,0.5806514370374805,0.25141608613994
TARA_152_MES,6.160538486194423,0.9460140116305691,0.27290626860204226
TARA_025_SRF,7.398790134946487,1.500322730752488,0.7392785841876942
TARA_036_SRF,9.835279066048297,1.8886934271549656,0.7756276987046218
TARA_098_SRF,7.214570195818122,0.7495298152450492,0.37891359663679614
TARA_032_DCM,6.081059844103596,0.7370505406084988,0.17601206939904449
TARA_096_SRF,5.59438003479583,0.7222327811810114,0.35599935671574146
TARA_030_SRF,5.384052670080468,0.5611871668930923,0.26857560873654507
TARA_152_SRF,6.81867417677643,0.994367417677643,0.5134315424610052
TARA_082_DCM,9.838714670464043,2.8356499396340897,1.2011268303253568
TARA_023_SRF,6.290260995947728,0.7648819421350184,0.34241091773516114
TARA_149_SRF,5.69923650169897,0.8499007202970914,0.3132087698455557
TARA_034_DCM,10.02891280872261,2.0204131396523497,0.7402375727174557
TARA_068_SRF,8.477858966458315,0.9904040848666257,0.3624145317956393
TARA_066_SRF,7.310905267943399,1.0797294993464797,0.4986645450929136
TARA_065_MES,5.985512771635531,0.839581480069471,0.2126487906129538
TARA_152_MIX,6.096107496314084,0.9967422684053007,0.505875393973638
TARA_058_DCM,5.662356186221146,0.7792425720248771,0.2737312399710537
TARA_110_SRF,6.934255277285888,1.2939071122729104,0.6923948993263438
TARA_070_MES,8.096765149125574,1.018995549013423,0.29439596256965617
TARA_111_DCM,5.071435583041076,0.6362719638761724,0.27485521020176873
TARA_057_SRF,6.227451135868057,0.9178131070848035,0.35285255520754866
TARA_038_DCM,5.877372117348209,0.7401504208796135,0.26597599242914777
TARA_122_MES,6.2297939087621454,0.8714217245435928,0.2875691690993856
TARA_137_MES,6.1238803924572105,0.6094857262635139,0.13382887640177685
TARA_072_DCM,11.603117674166983,2.4604780700875595,0.9316956861487908
