.wavelength,Bacillus,Community,Control,Thioclava
822,1.3074698127547988,1.3178929322724544,1.3685915850029478,1.3250014761551656
823,1.3270364546335387,1.3369389007928045,1.387035493688451,1.3435618551676467
824,1.347372022800051,1.357006318983779,1.4075097418069755,1.3638001902594243
825,1.3690841430223368,1.378630289962521,1.4293588204105434,1.3854551126762589
826,1.3921398797490427,1.4017308268678432,1.4524369682323055,1.4088426750106713
827,1.4165995253147088,1.4264665988845044,1.4768178044478868,1.4337493058155621
828,1.4425073827785622,1.4527914503899335,1.5024148522935479,1.4602026174328546
829,1.4699369222862324,1.4807085389347512,1.5292015740159948,1.4880225075186277
830,1.4984203071526734,1.5096162695181474,1.557039957653228,1.5169435763789845
831,1.5284293744938064,1.5402090801743267,1.5861967798826977,1.5469218474403499
832,1.5591455763470576,1.5713196866305077,1.6158385162419266,1.5777321868537366
833,1.5909847268405066,1.603824246469847,1.6467204381696101,1.6096045519131854
834,1.6235358421635746,1.6370347160627101,1.6778812004531487,1.6420965588520913
835,1.6569625419958836,1.6710817487320955,1.7105196942300833,1.6761688596285422
836,1.6907318441641621,1.7054954562602334,1.7432578476805778,1.710157090025532
837,1.725972473094079,1.7409703240950778,1.7781102759815934,1.7461911869636921
838,1.7602564559407046,1.7753754168678197,1.8122351780059844,1.7811318114861967
839,1.7957159950785102,1.8103544065547743,1.8475284359686945,1.81721523245382
840,1.8290377593671079,1.8429023570121226,1.8806056827530648,1.8511281053478923
841,1.8607840696428752,1.8734678100443891,1.91164300468859,1.8832686997602899
842,1.8885314541340597,1.8998528126641847,1.9382717213041143,1.9112254431721207
843,1.9118429873484635,1.9217482077358201,1.9602911026568424,1.9346771327078756
844,1.9269628211420047,1.9355831813876223,1.9742098860126467,1.9497603470474034
845,1.9382067191409655,1.9456597054221798,1.9844788984982853,1.9608890787304187
846,1.9365840454198444,1.9431814096459092,1.9824776409538343,1.9592778754390976
847,1.934155761098431,1.939956847306889,1.9797439712685785,1.9565588954971898
848,1.9184511071338965,1.92412763097301,1.96448172269667,1.9409538529501278
849,1.9025240513515067,1.9079681178657388,1.948714533745542,1.9248859869513848
850,1.8799849821208403,1.8861421484550465,1.9268106470814343,1.9024420485277886
851,1.8559623284616609,1.862847355194849,1.9032859959282868,1.8787126873373288
852,1.832367935611337,1.8404298154943097,1.8803425071382287,1.855505305413808
853,1.8096449592494943,1.8188971842119623,1.8583577729294731,1.833294668904557
854,1.7907967260317932,1.801042573918981,1.8401493189658968,1.8148616143009022
855,1.7766530145371002,1.7876672972551388,1.826527257284912,1.8009805822169456
856,1.767354417337639,1.7790043029565767,1.817610599474527,1.7918240636851464
857,1.7639216085723388,1.7760125461335767,1.8143086459405455,1.7885539931455046
858,1.7667429886913633,1.779329820231548,1.8170589951319909,1.791485293851459
859,1.7751102072027956,1.7882696733719778,1.8254258954861475,1.8000815505670533
860,1.7924201160707556,1.8059283136818978,1.8421991905627708,1.8174739810996046
861,1.8233054112142715,1.8372705630867163,1.872519317096251,1.8480774188305267
862,1.8599749685898945,1.8740029191213523,1.908348493584758,1.8845203554137935
863,1.9287982292043688,1.9425477833356863,1.9751939726670598,1.9520347764646933
864,1.9951158602571455,2.0086278388327012,2.0399717499892676,2.017328899859739
865,2.0936285764387232,2.1064802373425078,2.135693538612097,2.113974204054569
866,2.1839152943584086,2.196528451609448,2.2237623959926354,2.2027010434175684
867,2.2783169718974134,2.2908377001725757,2.3160231650674987,2.2958032485074225
868,2.35619738692793,2.3691092906276543,2.3925487104394145,2.37304978485243
869,2.4143029414832777,2.4280881684906146,2.4503092523194305,2.431390252930881
870,2.4374987141883024,2.4528124432823253,2.4747164017079775,2.455961824764029
871,2.442777989145101,2.4596162821903165,2.4816358202958835,2.4629083334500512
872,2.393761887848362,2.4130074024545984,2.4361379813760298,2.4166679906302218
873,2.3391268024186025,2.360343732593721,2.3847146154404775,2.364543076279011
874,2.2325421652904875,2.2559133090827155,2.281997640243571,2.260757135928832
875,2.1194205468591534,2.145119866136179,2.173179951156608,2.1506777983810346
876,1.990838258719007,2.017335940905211,2.047002640948465,2.023738860011248
877,1.8466493545869287,1.8745348186828243,1.9062220194122288,1.8817517680731355
878,1.7245638809095147,1.7518206551784201,1.7848062384899643,1.7597659545137365
879,1.5992162873991203,1.6257034718770464,1.660088051641009,1.634323431957291
880,1.5044479368089867,1.5288615447898408,1.5642721130508879,1.5380265909934654
881,1.424612001270631,1.4464464075414287,1.4827303365638622,1.4561064985701455
882,1.3659463267722476,1.3848036583747145,1.4218226918945323,1.3948196222604021
883,1.3226172640699743,1.3385756257172865,1.3762466070547055,1.3487798722204165
884,1.2914812683536128,1.3045899930658722,1.3427835876766536,1.3148388684937236
885,1.2681019325026,1.27907611067041,1.3177827806862565,1.2892076747751458
886,1.2527003990073753,1.261762516462959,1.3008799594102411,1.2717131632612022
887,1.2436514076216072,1.2515355804274568,1.2908014417090024,1.261243208576508
888,1.2402212065679483,1.2471818490646758,1.2867334421098988,1.2565455655074256
889,1.2428703520456912,1.2493415790490345,1.2887614674526564,1.2584455048209078
890,1.249585836818436,1.2556524444880368,1.295043176700589,1.264382530087487
891,1.2595576957372319,1.2654828823121345,1.3047239830720034,1.2739289867449435
892,1.271809588075254,1.2776385067048865,1.3165425073300276,1.2857685272219745
893,1.2844814354159697,1.2903652345216177,1.3289019852908868,1.2980916037909367
894,1.2971356322763217,1.303161446475169,1.341167723777262,1.3104515187501131
895,1.308356660650674,1.3145059276871667,1.3518989231628877,1.3212642020369612
896,1.317392090678865,1.3235946682054667,1.3603707808087533,1.3298220450511378
897,1.3241399014612056,1.33030668332983,1.3665626950755358,1.33605505147837
898,1.3267436313832601,1.3327160642078502,1.3685820797611221,1.3380752524932567
899,1.3272059682086368,1.3329848124408068,1.3685961568592002,1.3379923128154698
900,1.3222618607483412,1.3278644602460312,1.3633130534787545,1.332552641290009
901,1.316026063559415,1.3213699901908247,1.356594635999682,1.32573015794958
902,1.304636511864375,1.3098569915273932,1.3450253343323668,1.3140184122158234
903,1.292682202093799,1.2976013467879002,1.33254889646226,1.301635450810938
904,1.2779339571409518,1.2825313023599132,1.31753750330786,1.2868626432402577
905,1.2627539648056971,1.2670371687974122,1.3020068176614534,1.2717107441066355
906,1.2477876136580965,1.2515403924659299,1.2866030830880975,1.256995222933381
907,1.2332943112702521,1.2366206069279688,1.2718426813975368,1.242735490506722
908,1.2207612497322853,1.2235827931143057,1.2588616912071307,1.2302885654378513
909,1.2100820442796352,1.212533754855531,1.2477948558847007,1.2195325223850584
910,1.2017324454647342,1.2039731557518867,1.2390263375004427,1.2109056518839911
911,1.1963069520767347,1.1985965350205743,1.2332110518894401,1.205011472151999
912,1.1929666160256327,1.1953862498164096,1.2294026106383338,1.2012181385328977
913,1.1927043515167526,1.1956201874571155,1.2289792019033632,1.200490655321907
914,1.1943470227743167,1.1976648573143933,1.230379747533838,1.2017601590229712
915,1.1983378940448022,1.2024327406079145,1.2347077978926295,1.2057563877286936
916,1.2041951377549294,1.20906953157121,1.24090618275572,1.2115073877988491
917,1.2116673461278387,1.217292658037131,1.24896691643133,1.2194963520355122
918,1.2206728334452555,1.227233923773319,1.2586069107935267,1.2287754297383628
919,1.23103301427172,1.238012354041702,1.2691202535736834,1.239767273868569
920,1.242375863175337,1.2498205724529532,1.2805962800167245,1.2516718065252344
921,1.2547651518565226,1.2622292947366012,1.2925598935180656,1.2646083343561587
922,1.26774992361731,1.275167241902381,1.3050987354444323,1.2781883395524956
923,1.2812964624878551,1.288583006465691,1.3181164973990065,1.29222701567764
924,1.295041599093924,1.302292416502491,1.33151196673245,1.3063562622712332
925,1.3090387764658644,1.3163217461708412,1.345325469755589,1.3206710600255478
926,1.32265156244104,1.3303346195290844,1.3592935491619555,1.3345030459974787
927,1.336585668121229,1.3446704409690502,1.3735040704280554,1.34847534169084
928,1.3498340962602924,1.3587023116491768,1.3875052299585922,1.3619245960030097
929,1.3634039515489413,1.3729616995555267,1.4015133329753358,1.3754444917143855
930,1.3766693574101057,1.3869086511833046,1.4151841315746947,1.3887320274475146
931,1.3898553073371156,1.4008115595353645,1.4288053135626635,1.4019623344372911
932,1.4031847810458,1.4145078406729599,1.4420237647829433,1.4152083883474509
933,1.4163537103354524,1.4281407089115032,1.455378131897898,1.428494485919459
934,1.4297116754774626,1.441592397379488,1.4682444889051114,1.4418710882933634
935,1.4431875809159675,1.4551394256471277,1.481202110397479,1.4554635072610056
936,1.4567955467579112,1.4686365562138333,1.4939118557600934,1.469191926090461
937,1.470608051429519,1.4822738857434932,1.5067015384957787,1.4831396843200109
938,1.4846392680105147,1.4960762412832798,1.5196432573848824,1.4973032213624278
939,1.4987983430682854,1.5101166925553466,1.5330990926083932,1.5117689604577143
940,1.513303275905698,1.5244825576357774,1.5470075369840601,1.526609535509159
941,1.5280294255576026,1.5392955746672918,1.5619665810906822,1.5419717394397021
942,1.5431459114191164,1.5545243464588754,1.5773445538239166,1.557804312722237
943,1.558992745304267,1.5705759543434346,1.5939475748619776,1.5743095640367912
944,1.5753063700735064,1.5872230648583707,1.6109898402887457,1.5913867180240666
945,1.5928220656681766,1.60495105864712,1.6288015357748058,1.6091484151451034
946,1.6110650820024544,1.623549363403948,1.647408458916689,1.627683002957952
947,1.6303579685184089,1.6431433265065967,1.6663862756479866,1.64690507531366
948,1.6505561997582623,1.663693682671111,1.6863150081245901,1.6670213917855234
949,1.6715739162066323,1.685172736921761,1.7067861790706922,1.6879174323696988
950,1.6935372193274254,1.7076803143332746,1.7282252555253108,1.7097992127628765
951,1.716479806408968,1.7312777775790744,1.7506275627304224,1.7326915607862323
952,1.7405538602335688,1.75613108733569,1.7742855368021566,1.7568246317136522
953,1.765817175077168,1.7822233541862533,1.7991295778063447,1.7822377547127166
954,1.7924833553019068,1.809795042074272,1.825848130580811,1.8093752338289066
955,1.8203372442822732,1.8385217074824132,1.8535356337277413,1.8376972881841769
956,1.850168747310203,1.8690548750955966,1.8837967323902565,1.8684656960970014
957,1.8807993327240042,1.900405000862082,1.9146518439116376,1.8998751949476937
958,1.914360871227222,1.9343275378179468,1.9483316602262077,1.9344006076930422
959,1.9481326330099467,1.968497019275607,1.9823769614213613,1.9690755348628655
960,1.985308147273548,2.005794508049183,2.0189598359078014,2.0067885993573036
961,2.022295082236429,2.04281511697686,2.0553628161668076,2.0442162394919436
962,2.061913904349067,2.082285963149379,2.0935959022774044,2.0837260703619034
963,2.1006463849574164,2.120746721430992,2.1307519548264278,2.122164244958901
964,2.1392780620441454,2.159006351673686,2.16753203810957,2.1601775948777067
965,2.1751835999385167,2.194499515001589,2.2016374073230818,2.1953283002120108
966,2.207361002693953,2.226235486702778,2.232108291237126,2.2267055285310846
967,2.232730301973391,2.2511829601137716,2.2562335014328645,2.2513789723153965
968,2.2527332212875812,2.2707660417344915,2.275081242194402,2.270660493098361
969,2.2595437318009535,2.2771960991022366,2.2815941409721354,2.2774364491548806
970,2.2630329332099057,2.280352744532908,2.2848581627029843,2.280677150485154
971,2.248080425109741,2.2650558970339887,2.2705074344672775,2.2663800508985212
972,2.2320788490710513,2.2487969447462257,2.255354162461826,2.2509027062695908
973,2.2005721222842944,2.2171400185683385,2.2251544894809885,2.220197927714947
974,2.1669186462048136,2.1834060160382642,2.1930886012232973,2.187447485712342
975,2.1263147082964813,2.143044713637306,2.154391441918802,2.147606655779072
976,2.084632604880019,2.1017014254417554,2.114747697430782,2.1067585531069164
977,2.043601409053181,2.0612068791966642,2.0759134148143676,2.06643377759988
978,2.006255288724499,2.0244045830350474,2.0406933411589843,2.0296830678493456
979,1.9732174333031058,1.9918676163908375,2.0096293347348917,1.9970623337697317
980,1.949538494129499,1.9685197292405467,1.9875423554171476,1.973550162142868
981,1.9301185585621488,1.9494204458731257,1.969481375544952,1.9540749823167336
982,1.9221058345614057,1.9414498502157767,1.9621139269938734,1.9458329222607977
983,1.9172775403712023,1.9368469722620878,1.9580043644496687,1.9407395336979165
984,1.9204974969072408,1.9400597005566231,1.9610416377480648,1.9436602991887004
985,1.927313125164981,1.9470060524932744,1.967936660831373,1.9502979463511876
986,1.936264709044372,1.956167376895269,1.9766087904447278,1.9591510969666754
987,1.949321921427909,1.9693557076255357,1.9893028624174365,1.9721535113641098
988,1.9615567905586755,1.9820686015065132,2.001532640167595,1.9844230801993743
989,1.9765670463622353,1.9975139753374147,2.0163861415020903,1.999393041888742
990,1.9912451915878033,2.0129594574588796,2.031378009675895,2.014096392639157
991,2.0073856585686847,2.029958019347768,2.0479132635632955,2.030264812602021
992,2.0246696231597383,2.0482063331970775,2.065764319103436,2.047651662815206
993,2.0438186528956686,2.0682349568932565,2.085473704741513,2.066957689745845
994,2.06488759474429,2.090145964514056,2.107106002115485,2.088263905500715
995,2.0893316016147914,2.1149631733347243,2.1315974217637024,2.1127842472059624
996,2.1159909219556643,2.142023020160929,2.1584384061274022,2.139652653811174
997,2.1462358359520044,2.1721232556852677,2.188025603102324,2.169886150386072
998,2.1797603629739624,2.205619923503777,2.2210405021072,2.20344570317901
999,2.2150384977505486,2.2407121439744078,2.255466558530631,2.2389607538862277
1000,2.25500672926867,2.2805714184060135,2.294464492851628,2.279081307140034
1001,2.29597569944296,2.3217664468674712,2.3348973060608635,2.3205835165967184
1002,2.342125740332336,2.3682149084933837,2.3803614119538468,2.3672873268145507
1003,2.391550785409507,2.4183434766636416,2.4295629788817377,2.4174078912391446
1004,2.4472796452120456,2.474942586645328,2.4850654711531472,2.4738978178562836
1005,2.510726515741981,2.5395378288355914,2.548342927007603,2.5381051135905945
1006,2.5845852932132427,2.614828855828791,2.62192013527428,2.6127534784730946
1007,2.667456611429971,2.6994489559694035,2.704482956718273,2.69654780775357
1008,2.7678492099729275,2.801982095672373,2.8041996251791974,2.7979602991793557
1009,2.8689644016274203,2.9054848748481814,2.9048931507574087,2.9003614237966158
1010,2.989542912856697,3.0289899652526553,3.024739089206026,3.022682430207188
1011,3.0982699247253453,3.140416772107587,3.133014430806057,3.1332088870937747
1012,3.2107094157033695,3.2560898163922074,3.2454585416162445,3.2484697791939934
1013,3.309143255198773,3.357140413670389,3.34380542615088,3.3494295753760235
1014,3.382279410569892,3.432622119225702,3.4178956246748333,3.4259158402048135
1015,3.4415012028273413,3.493679994346207,3.478027689676369,3.488376773550943
1016,3.458253231455296,3.5110545642240463,3.49648646095333,3.508474503146987
1017,3.4516585568949747,3.5046049579072456,3.49188667455354,3.505245913541234
1018,3.4009093878333703,3.4527853378292424,3.4436476095997124,3.4577499550559687
1019,3.31602883057154,3.36617933554463,3.36163664611069,3.375946603093033
1020,3.198123550115254,3.2459458889576216,3.2469081751281124,3.2608736861465726
1021,3.048529228755848,3.0935648407538823,3.1005381975226745,3.1135878158303156
1022,2.8846272776413957,2.926605246035,2.939825996208728,2.9514115217459693
1023,2.71238610956751,2.7519216389021666,2.7705362189888847,2.7799899203776155
1024,2.538931255669138,2.5756161452897124,2.5997290003204543,2.6068393389610245
1025,2.3924122798633625,2.42799211842374,2.455479183085551,2.4595393898488243
1026,2.2451551738535036,2.2791798256593165,2.310204777593141,2.311407589197815
