.wavelength,Control,Control,Control,Control,Control,Control,Control,Control,Control,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Thioclava,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Bacillus,Community,Community,Community,Community,Community,Community,Community,Community,Community
665,1.99466521786341,2.12183929570244,1.55511377457732,2.3692862503390097,2.2424960848507403,1.6526314107246398,2.35889650517092,1.67595613511235,1.79294196531185,2.2967155110224904,1.96894378008944,1.88669949024088,1.95087487770606,1.9364609052289798,2.35677672153842,2.5249794272542,1.85051490212583,1.5587630412117999,1.79610181917974,1.42750682744813,1.55372712879293,2.00800565913001,1.93587463507191,1.82171039183658,2.27329629636294,1.5864355098480702,1.4300174889296102,1.91414005072997,1.86151347039646,1.82730471472075,1.87762583948897,1.96403299044963,1.7526567504631498,1.7588887097889598,2.06866775313286,1.8680258561773202
666,2.0122933940168997,2.1442630130991702,1.57312930300958,2.3895974565955096,2.2677605712557702,1.6713842846559799,2.3797499186500097,1.69858434495727,1.81174389142636,2.3205187176281403,1.9846171735066298,1.90300454235874,1.9751172637158603,1.95937518642667,2.38358702110362,2.54346151017025,1.86845253699881,1.5931599601873503,1.82069169893973,1.45095342730563,1.5805698348046002,2.03452688618308,1.96082208462437,1.83764365875981,2.29865562053511,1.61694187418573,1.45612362904924,1.94130179254352,1.88255781875626,1.85002481875601,1.89757908288482,1.98836332537018,1.7766184277751398,1.78225194328397,2.08552649147851,1.88907327321228
667,2.0328756835213997,2.17059970476799,1.59633968701231,2.41377916926329,2.3000399496121497,1.6945161896987302,2.4042026018587204,1.7245173820266002,1.8326528078312299,2.3484943378416,2.0029285015984897,1.9195087012521597,2.0017401840043996,1.9817334986197799,2.4134302575102002,2.5661424877407204,1.8877164965265398,1.62212737254664,1.8480474788400099,1.4713763283495602,1.60645349829427,2.05868932159811,1.9864887016461799,1.858227706082,2.32540389446263,1.6506802703735501,1.48424527730582,1.9716953569556799,1.90599569187819,1.87740386751302,1.92043655571365,2.01460808363569,1.7971884010588,1.80938716809635,2.1043564252681004,1.9131123964025398
668,2.05212225487802,2.19733076458336,1.6189928958787398,2.4376803820498703,2.33233906864563,1.7178673692205102,2.42875553924083,1.7508327398691699,1.8538058791379899,2.37584123824498,2.01927619137494,1.9374639077065603,2.02740577714992,2.00520885387862,2.44387416840994,2.59080250128856,1.9075875310269401,1.65232937684686,1.87494434543756,1.49185296090033,1.63199979432684,2.08448309586365,2.0125350285578896,1.88077705059441,2.35088021192961,1.6863254026661998,1.5150489656591102,2.00483240041885,1.9313366460071901,1.90710801484869,1.9436131563502401,2.04229144553602,1.81911858636321,1.8391551227976901,2.12382502382012,1.93765785002852
669,2.07768267851656,2.22780166434146,1.64716818536719,2.46681077432448,2.36705344136396,1.7450606808161797,2.45649141356281,1.7781450546346,1.88086673167439,2.4069053661632998,2.04348172001561,1.95828886389023,2.05371902805646,2.02829587783495,2.48033825639557,2.62238620711123,1.93020175715431,1.67560239382679,1.90111925043576,1.5116067347267899,1.65672181903554,2.10704418207576,2.03778997496813,1.90462184468344,2.3780694147146297,1.7194063453506698,1.54310520545306,2.03674900946467,1.95690485902817,1.93690280566555,1.96789981469394,2.0692884029209,1.84144570859125,1.86879533374081,2.1475656004945,1.9652376597452599
670,2.10195682839119,2.26080842151186,1.6754364963590902,2.4957606792178,2.40346259169164,1.77500595910354,2.48581441295358,1.80907985210668,1.9063796113529599,2.4374781087222797,2.06746442060777,1.98049691249585,2.0815873327064396,2.0532510928746204,2.52212738544508,2.65586301882129,1.95496717615911,1.7047118637625,1.9311842708279499,1.5311040286306101,1.6838130007866698,2.12986612741974,2.06468584418441,1.93762312814751,2.40747834201915,1.75614067936607,1.5753484104660902,2.07359604090026,1.98518032892153,1.97021261440019,1.99390325497441,2.09808501744966,1.86484676139529,1.9035783914323,2.17197263270509,1.99454632937556
671,2.13258087183092,2.2953355365852497,1.70772740079545,2.52877554725474,2.43554912722386,1.80541651864833,2.51638495969471,1.83658080517321,1.93944454669723,2.46852535884754,2.10064626545489,2.00868766604187,2.10824475657423,2.08013128966929,2.56583100679459,2.6984624416545295,1.98286468064733,1.7296930592386202,1.95664431319363,1.55465817587296,1.7081953052861003,2.15363646536795,2.09046611253227,1.9670233829469197,2.43190022869467,1.7877985612369098,1.6020458244506601,2.10464073479748,2.01028115056624,1.9963120068552602,2.01918341339109,2.12347624665806,1.89283895824287,1.932299730075,2.20411323133361,2.02628431563366
672,2.16433352798706,2.3324921380071,1.7416184903547098,2.562905078818,2.47038309720501,1.83880751559064,2.54842523404941,1.8669682991417,1.97196415470635,2.50169088197013,2.1362482992712097,2.0369135966197898,2.13850193583686,2.10755188125676,2.61338612779136,2.7413561293200397,2.01203545328046,1.7577991633062,1.98654412514857,1.5782336241186499,1.7343229356338001,2.17605685164154,2.11674628463448,2.00180347941024,2.4597797095460296,1.8206325075913399,1.62915306396658,2.13690978074208,2.03643103203266,2.02444584569096,2.04586461158371,2.14931375671229,1.91907478284572,1.9628382763816399,2.23643933949593,2.05848316327504
673,2.19540403855469,2.36743032580639,1.7760403336685802,2.5954440341923397,2.4972742932973997,1.86964912055201,2.57863437143907,1.89548649621048,2.00549792030667,2.53222318259292,2.17547064784069,2.0711012776398,2.16534455074705,2.13528960399848,2.65698328725304,2.78513032252047,2.04392061361614,1.78682068556652,2.01025927557149,1.60480443213519,1.75738615064513,2.2003825495739,2.14120070467967,2.03360753340069,2.47858060308157,1.84953513700892,1.6525138597297901,2.1630459632609598,2.05893859933931,2.0441320500585602,2.0698124539887197,2.17108109671461,1.94723626196998,1.98635693080596,2.27340349694624,2.09193515247757
674,2.22735860445708,2.4012964671442796,1.8106312353040799,2.62830557768365,2.52459982296281,1.90026624713916,2.6078671895982204,1.92360410612125,2.03969059949004,2.56450178164913,2.2156589980129,2.1043892500812,2.19249609438416,2.1615239027406,2.6968509386241504,2.82668002180752,2.07498469869253,1.8128103671921298,2.0330247749001003,1.63178705586988,1.7797362838342101,2.2235298817878903,2.16444244253708,2.06309109947309,2.49715286002765,1.8769288419691699,1.6732876430009198,2.1868746766523,2.0805576839712803,2.06229517052176,2.09404559592229,2.19253162859969,1.9738064400493798,2.0075166344841797,2.30969331431113,2.12445071601899
675,2.25404146163525,2.43100223994989,1.841747555702,2.65645228801011,2.5455289330622004,1.92768344362703,2.6336202691384702,1.9517813187995101,2.06983194847486,2.5941819916659,2.2531599353756,2.1392664595355,2.2168480677808797,2.18549488381327,2.73116712992037,2.86165858160249,2.10596167985126,1.8416390312686202,2.0527048160246597,1.65882375951718,1.80192703030267,2.24627995952382,2.18591295610711,2.09249893969873,2.5113035535505297,1.9015760832451103,1.69318525160998,2.2073736897840197,2.10058125374378,2.0774668231686397,2.11520534037374,2.2116469509845804,1.99955105006551,2.02573195225358,2.34382026015302,2.15445808181549
676,2.27846847379751,2.45720385947157,1.8701906269654398,2.6823902655122303,2.56477592675972,1.95292924596053,2.65725259144762,1.97887040945721,2.0982289468624398,2.6226076350938197,2.28775546864862,2.17243890264266,2.23862049714521,2.2071873646394504,2.75972758039774,2.8917284165415,2.13441836043227,1.8687220823000699,2.07007840114579,1.68484613630553,1.8242137311438,2.26773191741125,2.20634379587825,2.1187857182385,2.52402569984346,1.9249957810528002,1.71210242798832,2.2263316861042597,2.11989770283828,2.09142911465567,2.13539853810323,2.22996965155246,2.0247686733854398,2.0425387613652397,2.37509003063949,2.1821433189655
677,2.29968500850237,2.48048538926014,1.8947157160326498,2.70505462020117,2.5829475329366804,1.97672067314221,2.67880618657474,2.00573752023848,2.1230147986014,2.64900571464441,2.31798832547794,2.20351816269998,2.2584800705787798,2.2262614917785095,2.7839092734495896,2.916094078039,2.16021108916653,1.8978347728240001,2.08780679371351,1.7098780997763798,1.84910496645061,2.28805092124737,2.22665892134708,2.14706821930276,2.53890401607298,1.94850965640495,1.73184737468147,2.24594283078567,2.1403318800538003,2.10641624132661,2.15551838006634,2.2488205870803903,2.0504274440184,2.06024444704635,2.40222146599416,2.20636988901154
678,2.31965982022491,2.50196209709285,1.9159722366179401,2.72582450333422,2.60234870835248,2.00043248907591,2.69948526422036,2.0323296814666,2.14532053400507,2.67408325612458,2.3445800913338797,2.2313580987205,2.27737027673152,2.24436167264413,2.8049972582431097,2.93649483654405,2.18303804626522,1.9280923461758899,2.10680655470615,1.7337416702882902,1.87641418445598,2.3072641568566,2.2473236307949103,2.1772114062479297,2.55758146957128,1.97343507488471,1.7523364211637602,2.2673743262586696,2.1623155706318604,2.12326022151189,2.17697139359057,2.26904710070757,2.07652282512423,2.07963807978603,2.42586728858584,2.22783956366239
679,2.3393837671064,2.5229426289928703,1.9351526781102901,2.74569638672755,2.62201747704591,2.02481293586077,2.7202682116394596,2.05889436719245,2.1664547494972397,2.6981567645926203,2.36956307986096,2.25783770992407,2.29628489984453,2.2640934274115,2.8258722267045897,2.95584529903453,2.20502117675803,1.96003161073089,2.12684016868864,1.75721259087284,1.9048171439243702,2.3264688530592297,2.26845033064604,2.20981266521878,2.57849774047847,1.99977207133959,1.77351929191657,2.2903465890687404,2.18538365145803,2.14163764446798,2.19957815216076,2.2902621786202797,2.10331787061072,2.10047200384806,2.4484987660137203,2.24817746084037
680,2.35958228535281,2.54126458529301,1.95190466584101,2.7648404405208904,2.64443317235533,2.04916214212917,2.74031685402028,2.0844957470875203,2.18662988414848,2.72254629883008,2.39207821097939,2.27821438851408,2.31469441362535,2.28504522526441,2.84155032340025,2.97014608318527,2.22251620889015,1.98745891478863,2.14589879675857,1.7781320328971202,1.9319881199390398,2.34286603513235,2.2885597244199603,2.2368816499351603,2.60027518977397,2.0271705652146,1.7920825467598,2.3127593900275003,2.2071505529206004,2.15954760296523,2.2234170108396,2.31121281061698,2.1269016707106703,2.11992003351411,2.46801226397177,2.2667359541849503
681,2.379789496769,2.56013660886112,1.9686593959121002,2.78393483450453,2.6663266443868796,2.07364317864148,2.7608525470514,2.11040842686416,2.20622048261886,2.74701919054583,2.41514136550171,2.29885606239202,2.33519329124814,2.30831981428631,2.85854984265656,2.9845435768010002,2.24126431430445,2.01642332592084,2.1667519635898302,1.79972380866538,1.9591306589607,2.3602651078399,2.30949140844055,2.26669649426862,2.62246552048437,2.05493253798866,1.81118258795033,2.33521381113346,2.22898029726645,2.17803074002562,2.24774138861842,2.33226934694435,2.15009738375953,2.13961681258421,2.48815565179847,2.2858185335891803
682,2.39885137164016,2.57439155668475,1.9809379302505299,2.80100597601522,2.68673298587433,2.09408644467933,2.77995220169429,2.1311839263754297,2.22568259346298,2.76993162803154,2.43386063878377,2.31376171825342,2.3523118171351,2.33342094237786,2.87039270694423,2.9941295819630005,2.25466740595809,2.03470344245724,2.1817607033341297,1.81671733548157,1.9804088884381101,2.37625562747769,2.33079140800705,2.28537993549614,2.64050166576983,2.0814140759596698,1.8268740165710902,2.3532454718813702,2.24772430136232,2.19560105226924,2.26972271286033,2.3499091904792797,2.16909617446884,2.15536406834543,2.50546026510808,2.30323018228517
683,2.41865123199202,2.5893075096801,1.9950863543260198,2.8194775601234197,2.70967708170624,2.1150845372311897,2.79959212614039,2.15351524245124,2.24459266841421,2.7950917765268,2.45376904532029,2.32902282700903,2.37189389388889,2.35582842241396,2.88005334660506,3.0024561338437796,2.2687560590876896,2.0546235057193,2.20001357244244,1.83512023571662,2.00360447267001,2.39270378525699,2.3526894677861003,2.30486508089157,2.66093633161368,2.10763808094668,1.84342874937757,2.37128725622659,2.26739167980859,2.2133816094214502,2.29282938169729,2.36882866148159,2.1871486117123102,2.17176989269432,2.5218559068704502,2.32075979003951
684,2.4389696744314797,2.6042278833644903,2.00695523670583,2.83834188136027,2.72804559735252,2.13204403621856,2.8209726479715096,2.16903287200895,2.26547411859439,2.8160248099909198,2.47164603634244,2.34584181791538,2.39070387287874,2.3834370277271,2.89514097568819,3.01852816869937,2.2847931049196,2.0699945532509596,2.21738162748207,1.85340582815521,2.02264121806166,2.4151446088193698,2.37853556138769,2.32676890042024,2.6794951123218302,2.13365187246922,1.86361753900795,2.3894458846184903,2.28827379758766,2.2356485036362903,2.31412520521522,2.38803761891282,2.20797290485712,2.19072130669533,2.5406101844907596,2.3394621471437405
685,2.4611120733792298,2.6195880273316003,2.0202541410043002,2.85936758381163,2.7511376767023,2.15121865808169,2.84333311049752,2.1868876776001,2.287031667169,2.84035815718041,2.4892278596573596,2.36190644943068,2.41048968609785,2.40855068263843,2.9069568659512504,3.03286394667822,2.30001309400673,2.0860512922480803,2.23597498777592,1.87195674806828,2.04435673298429,2.43695538317497,2.4042761282276897,2.3453984747216805,2.70232714200225,2.16006705442298,1.8841279371538502,2.4090400059164505,2.31133657890731,2.2592024086532403,2.33755923334348,2.40981576451285,2.2292867116529904,2.21118786188365,2.55789391111847,2.35756131876035
686,2.48654195058231,2.64065516262079,2.03839797266069,2.88545892745852,2.77378852366305,2.17103225700237,2.8706732440580804,2.2038873325486805,2.3111695353500497,2.86311781673346,2.51191883620288,2.38603228215161,2.43506868533707,2.4374858832227404,2.92966999211967,3.0621658045352502,2.3235550465002404,2.10913446702878,2.26122254693769,1.8949266652436,2.0647363137579,2.46561258243846,2.43283714825765,2.3732148865809704,2.7260418141000997,2.18453033926927,1.91032588588721,2.4304735233282004,2.33688741782998,2.2838713219280296,2.36114875823531,2.4334424401322,2.25455836252192,2.2373265955747,2.5825108302914903,2.3802849108904502
687,2.51486587057193,2.6643758028442406,2.05855506501845,2.9143712329665696,2.79971643006768,2.19432722555559,2.90064083894893,2.22329365158136,2.3379715197122697,2.8884461580010004,2.53577036657583,2.4112318270140003,2.4611278913068904,2.46958709616977,2.95466515083321,3.0941746785701696,2.34818598666766,2.13399541084972,2.2873502238244705,1.91895222895098,2.0877975880297197,2.49600603014697,2.4634594975281296,2.40119850858015,2.75295956192542,2.21215561967063,1.93856665478121,2.45587683984962,2.36513975027898,2.3114100282440697,2.38791816927354,2.4597302218123303,2.2833902638898502,2.26601066374612,2.60911920645861,2.4051512215246
688,2.5471282565116,2.69518025104147,2.0863991480741797,2.9495701658051803,2.82936877594332,2.22225944377469,2.9356633149619196,2.2477629247409503,2.36677463249409,2.9173410705851097,2.5663612974560097,2.4441173275208996,2.4938388790885497,2.5016240721862997,2.98797954332497,3.13537663675975,2.38067147079739,2.1691843305529197,2.32000553502119,1.94737605746492,2.11307245044316,2.5305951143988596,2.49568097675772,2.43505282411177,2.78303801362469,2.23856428056456,1.97018343149254,2.4831004584397203,2.39610983430161,2.33877828617798,2.41662542126181,2.4874392274200297,2.3146438200570802,2.29855116896537,2.6423515404080202,2.43475174273718
689,2.58278523730059,2.73085240288114,2.11841939733487,2.9882078553036298,2.86133226516436,2.25467969327081,2.9744461993866,2.2761085909800403,2.39852385092145,2.94994326667114,2.60083483562885,2.4809305245934303,2.5304381142173,2.53824096618578,3.0264995887399704,3.1811673687294304,2.4173986456889502,2.20892587657644,2.3554495410096004,1.9785730747524801,2.14198460644422,2.56895501351243,2.5318294455233397,2.47292388976733,2.81605210953318,2.2695677937279504,2.0053133119058,2.51466288866965,2.43009016836293,2.36981173757259,2.44858087151564,2.51804100158931,2.3499363644727502,2.3335862082157703,2.67947557687528,2.46875393617946
690,2.62201763794354,2.7726074003352403,2.15676652033671,3.0314921398319195,2.89700470248627,2.29309243579792,3.01694902089643,2.31020781213882,2.43260257772424,2.9887134354535894,2.63945507186707,2.5229282318356003,2.57321038295876,2.57696467509445,3.06956409693892,3.23127282031739,2.45967827080419,2.25600164245618,2.39549725534895,2.0137311462272702,2.17698322874903,2.61151993512842,2.5714870247891803,2.51560661701239,2.85485005759967,2.30464039071432,2.0448516615726,2.55161053254593,2.46868453573348,2.4060499766157704,2.48444019849137,2.55318192724472,2.38961551170367,2.37209161503071,2.71993862842104,2.50657570681925
691,2.66504712816383,2.8199293304278,2.2001230122986297,3.0785978249017996,2.93618060112756,2.33731348961756,3.0632031877925496,2.3497302085754197,2.4701790075940897,3.03377295128369,2.6820012165108302,2.56960190724724,2.62107315595026,2.62027210025773,3.1171210416290895,3.28510086032238,2.5068386283188997,2.30853132063132,2.4397629805589705,2.05297442230985,2.2185878243374,2.65836038331177,2.61609238440931,2.56393222288547,2.8997998811981898,2.3460867160750203,2.08957337094709,2.5952481797737,2.51247240362754,2.4489843852092297,2.52520464601125,2.59466023486475,2.43484503715474,2.41453421515803,2.7630179136224298,2.5484297448204303
692,2.71227914198924,2.8728085678658504,2.24833851761274,3.1298456842785196,2.9795927194914706,2.38725056562764,3.1135230713460698,2.39482879271509,2.5118238549576204,3.08515791720286,2.72883502333512,2.6209241292349903,2.67363913645826,2.6678882769184598,3.16936500528917,3.34303172794039,2.55875858588743,2.36633855593962,2.4886560709915,2.09654353561664,2.26682662115869,2.7091056119309505,2.6657517106807997,2.6182747657705603,2.95124998804276,2.39372845712798,2.1395456043253502,2.64572221727608,2.56154124577202,2.49805297882556,2.57134262515699,2.64302607872428,2.48594671842689,2.46151287951779,2.80864682358017,2.59432458821016
693,2.7656252685771,2.9322623923681497,2.3018902466744198,3.18596662682925,3.02937493341972,2.44514352110013,3.16931661412714,2.4477883474014197,2.5597935312875197,3.1445209321406202,2.78105821838029,2.67663143624433,2.73010676419729,2.7224455474470197,3.2271324912453103,3.4048097331217098,2.6149678444647004,2.42947745161365,2.54193446229535,2.14482943470792,2.32392440706698,2.76335065333365,2.7221719264615203,2.6784273002888996,3.0104749206056,2.4515334244443,2.1954385720242,2.70585726890369,2.61701781601671,2.55420351288339,2.6255041100104703,2.7004688817095603,2.54534709456888,2.51376268005621,2.85702451186728,2.64586878759766
694,2.82347470277364,2.9961908886169,2.3598815680590897,3.24658102247233,3.08486754857584,2.50705812107141,3.2290450216384197,2.50591872831335,2.61220272139347,3.2082840169527995,2.83794040878028,2.73589527098716,2.7893618276014704,2.7780401427204104,3.28821620963448,3.47004983626383,2.67448814379581,2.49655358317522,2.59948421138535,2.1967693549715097,2.38559925754671,2.82004405152578,2.78057827629835,2.7419442285151,3.0739312346761696,2.51265448600696,2.2545128178155496,2.77010543642478,2.67624605884284,2.61284531645657,2.6837410020385897,2.76181296465834,2.60871708371523,2.56973733287703,2.9086733371362996,2.7015123169563697
