.wavelength	spc
2632	0.626581574934889
2633	0.627163642808103
2634	0.627870415941273
2635	0.628823412841595
2636	0.629625665753681
2637	0.630608891326536
2638	0.631273848451356
2639	0.632178451059352
2640	0.633112536238356
2641	0.634035222548579
2642	0.63520963838207
2643	0.635957931440358
2644	0.636586622954943
2645	0.636889968972626
2646	0.637051658955061
2647	0.637140789704532
2648	0.637436393329055
2649	0.637785334469463
2650	0.638348228218198
2651	0.639045229841616
2652	0.639769627817261
2653	0.640527162898803
2654	0.641365930086682
2655	0.642138506469763
2656	0.643098212519732
2657	0.643978494344377
2658	0.644860171584263
2659	0.645556835432737
2660	0.646008689020332
2661	0.646021756931992
2662	0.645845697177037
2663	0.645056629484765
2664	0.644424075970237
2665	0.643522794139989
2666	0.642708254373338
2667	0.642656596394203
2668	0.642321623068288
2669	0.64310331894363
2670	0.643571754506592
2671	0.644296884193132
2672	0.644796853243273
2673	0.645051429481821
2674	0.644938871912261
2675	0.644816460580155
2676	0.644001756381617
2677	0.643351250822756
2678	0.642449143777655
2679	0.641415052321416
2680	0.64158255061143
2681	0.641155532342089
2682	0.642587161814008
2683	0.643817944735892
2684	0.645962600611856
2685	0.648129264787019
2686	0.650054875592703
2687	0.651436860221843
2688	0.652316394084621
2689	0.652177382908936
2690	0.651943522960153
2691	0.651194725614848
2692	0.650380693161094
2693	0.649923611865901
2694	0.649028864924827
2695	0.649149344440688
2696	0.649034316510804
2697	0.649827951882494
2698	0.650848361642167
2699	0.652233219039238
2700	0.653769983132194
2701	0.655360280669805
2702	0.656765064570508
2703	0.658129870496271
2704	0.65924224822616
2705	0.660288930759881
2706	0.661432544228519
2707	0.662483453978755
2708	0.663787056141275
2709	0.665031818572298
2710	0.666300719533435
2711	0.667505805742626
2712	0.66864679459713
2713	0.669717903661177
2714	0.670676786790146
2715	0.671498756280451
2716	0.672240059472513
2717	0.672850159519606
2718	0.673433519640307
2719	0.67404445726022
2720	0.674541463069095
2721	0.675125727993411
2722	0.675577420778231
2723	0.675946164640196
2724	0.676395680607386
2725	0.676773523798789
2726	0.67728860277252
2727	0.677905596885802
2728	0.678676471046316
2729	0.679568758304561
2730	0.680675674485503
2731	0.681851411376871
2732	0.683471927682527
2733	0.685070066192187
2734	0.687297983009933
2735	0.689365715748383
2736	0.691539422518516
2737	0.693591386664766
2738	0.695187448357306
