.wavelength,Bacillus,Community,Control,Thioclava
706,3.1189914913252403,2.990420041878467,2.909115002970762,3.113601215248279
707,3.210642123111837,3.05684230235323,2.975474962848551,3.1817817689427503
708,3.292768635198776,3.122571834849549,3.042597167280796,3.2508006201668644
709,3.39374901038491,3.1950131699975604,3.1167258926332493,3.3271281445988024
710,3.5091156824248038,3.28148058205423,3.205036339991508,3.4196049970848845
711,3.6517592860679136,3.3725866370135966,3.2987389825574107,3.5171946971234487
712,3.8603538628554737,3.498220626714067,3.425185150547623,3.6511077371032474
713,4.090924802352033,3.623879690736345,3.5523483333700927,3.785270413806103
714,4.434215522155377,3.789452366792398,3.717769798037279,3.9614393296561534
715,4.798669000116266,3.955494752785594,3.8838663386520174,4.138027995744272
716,5.274769363365993,4.148651094079735,4.0764971877791005,4.3431248527208055
717,5.771490746542277,4.34006840383346,4.267810426501905,4.545952688688551
718,6.315521855744717,4.534260228588895,4.462398668573309,4.75100386077395
719,6.849559346811826,4.712629287701617,4.642394961616706,4.938407736418677
720,7.350194320798623,4.8709843869417835,4.803669194169289,5.103930451829506
721,7.749112076419509,4.984217892695751,4.922201067876291,5.220767630035206
722,8.089455209661038,5.069546675447027,5.01394325030367,5.307733221995704
723,8.202123470867067,5.076969800644971,5.031404468600236,5.311686045524481
724,8.291360142078343,5.062750607027528,5.02746498127722,5.292696524816105
725,8.085918547313668,4.957604928866265,4.936654880522473,5.177178790445299
726,7.863899154682333,4.831854375166895,4.8248423429015785,5.03981796800076
727,7.432844601284277,4.639139658304956,4.648258370919896,4.831208578001925
728,6.941962173969184,4.416990994728301,4.441800951750898,4.591303941737628
729,6.372643527593197,4.158820667456835,4.19875466921967,4.312865289451319
730,5.758091718209297,3.8748594518397965,3.9287754758121927,4.007779044938539
731,5.140410989785654,3.571095702483507,3.6367889663594903,3.6824690006363943
732,4.538534684052447,3.254775813849213,3.329756904827926,3.345506499022841
733,3.9569158560104634,2.9278551966718407,3.009595976493165,2.998996970419239
734,3.432832647405016,2.5993691842836077,2.684178374632894,2.6531915617277346
735,2.93671493108693,2.272819164920709,2.3584489944666407,2.3104043907356355
736,2.4918621114398234,1.9510386252444765,2.033695640973421,1.9758593809813567
737,2.0819671340017165,1.6421680797539253,1.7201896997504522,1.6549939119366701
738,1.7080341662492067,1.3517146455435023,1.4221329544611567,1.3566822672765992
739,1.3674510708875836,1.0742546627347709,1.136050312427472,1.0721552503336165
740,1.0704072096248765,0.8370600674950717,0.8889325946788248,0.831327069471902
741,0.8016613729436906,0.6133210584145703,0.6546763343475004,0.6052898647797587
742,0.5846444693078973,0.4386124567318369,0.4697768420248697,0.4299296695614432
743,0.39872214817181967,0.285907222416777,0.30703138566054683,0.2777244562486303
744,0.2582040783337493,0.17440710783456667,0.1866097826937338,0.16692364567411622
745,0.14970378059736525,0.08994949583236587,0.09409965039521741,0.08329963332802398
746,0.07324926255901615,0.033071753166120016,0.030304917794894908,0.027099839882619527
747,0.02012730181021414,-0.004458145004598681,-0.012752718745091358,-0.009946795055032407
748,-0.011568027849185782,-0.023677804165601155,-0.036804678984026756,-0.0284016383516584
749,-0.034072828478829836,-0.03722729029134868,-0.05412947699096387,-0.04079682200403378
750,-0.040170454250219007,-0.037048999283581435,-0.05696794619874368,-0.039163186535527576
751,-0.048650820394378305,-0.0388400024117142,-0.0618646399320883,-0.039308516053807745
752,-0.04372012915794343,-0.03071492298548522,-0.055604383177623985,-0.029737818743538265
753,-0.04515435242000124,-0.024765405792737796,-0.05194970223676481,-0.022569147856357264
754,-0.0390151607165465,-0.013295760255227822,-0.04192537682752984,-0.010114499258957684
755,-0.03633523860062576,-0.0016658197411692005,-0.03126071069544428,0.002228031420520472
756,-0.030785861011599802,0.01275821482448647,-0.017570387703655696,0.01762209370046036
757,-0.025516232325860796,0.028310729337746435,-0.00188888739302922,0.03415847583972727
758,-0.018544877627247366,0.04575195853221032,0.015817824730103215,0.05278539185498713
759,-0.010123345779856494,0.06454658397194521,0.035262905159502284,0.07284926982070644
760,0.00036678565280870635,0.08470899547997822,0.056144575261613795,0.09421359282432301
761,0.013275721228761994,0.10667760742608148,0.07892515443941955,0.1170878916484853
762,0.029083730909936965,0.13017138774346051,0.10282592039472287,0.14126149522988865
763,0.0471572996676392,0.1553026360910269,0.12873834681551014,0.16670788308510076
764,0.06881323251923516,0.18349648610315245,0.15660640059352643,0.19489618551459523
765,0.09121064480014673,0.21182846589758375,0.18498059763896102,0.22345302687639002
766,0.11757164481703268,0.24423468539005602,0.21662633272278944,0.2555288539256846
767,0.14393465841764833,0.2760284624700265,0.24742571699246746,0.28752104879105583
768,0.172750466324845,0.30959193310767846,0.2803411688076427,0.3206948421221898
769,0.202194044019415,0.3431196622099378,0.312848113178041,0.3538320103648047
770,0.2312901029705167,0.3754132828688077,0.34469987300196026,0.38564994415898324
771,0.26030061457135667,0.4072243143005568,0.37610724190436756,0.41680494186907957
772,0.28744941763560866,0.43660392590773417,0.40534475665934055,0.44588095432737757
773,0.31313220574310763,0.4641875900937463,0.4329147853523897,0.4734029078813637
774,0.337567985725022,0.4900733513469281,0.4589040854801898,0.499491836455875
775,0.3601039058536536,0.5134591564010206,0.4822911559498792,0.5232836101816134
776,0.3824660552910717,0.5368341126618095,0.5058097158911716,0.5471780865900012
777,0.4032930698769094,0.5594732006302263,0.5285970439842574,0.5698062267063785
778,0.4251672880586544,0.5837095921955656,0.5528823679387825,0.5940746979926227
779,0.44638581316113535,0.6114090778890144,0.5811504606219877,0.6209927337044371
780,0.47106907290907163,0.6414719633555765,0.6114076673860676,0.6501228629166834
781,0.4975125619329403,0.6795957985650357,0.6500966427427792,0.6869194704683967
782,0.5290437017827031,0.7207038079963408,0.6916899286146454,0.7264432853948404
783,0.5688755341151539,0.7734224271533048,0.7448188762323497,0.7776606342936012
784,0.6149436634033238,0.8299421568394327,0.8018624979153574,0.8323899495341659
785,0.675470116333774,0.8985538112285129,0.8709944360998207,0.8991905051385335
786,0.744446191581002,0.9711558036224949,0.9441575189408675,0.9695402037454232
787,0.8239832358550782,1.0485220215346769,1.0220745802493965,1.0441766523494649
788,0.9107703911538887,1.12493487704126,1.09891236121353,1.117148243419909
789,0.9946275548937299,1.1955163507272533,1.1694823783578856,1.183817482948871
790,1.0715150770109165,1.2501281012016368,1.2236441999544556,1.2333251723715934
791,1.1413111460540102,1.2988987999522,1.2713852881057546,1.2769346387512854
792,1.176665135546953,1.3126281458376756,1.2828070693780877,1.2841195633532878
793,1.2179270850228434,1.3307770983195544,1.298834482807139,1.2960439529914978
794,1.2076617198633732,1.30962533212882,1.2735622603490255,1.2680682371770178
795,1.2051009730093634,1.29200078316605,1.2525377442397911,1.2438449429375298
796,1.1702646678764934,1.2564503495728445,1.2124332595288332,1.202344975376363
797,1.1318841487702234,1.2174170177156456,1.169131584340503,1.1576321211702556
798,1.0867570031849034,1.180442117399371,1.1280021046050834,1.1162847442601755
799,1.03938642586022,1.143910995499407,1.0875585932193241,1.0761822777506822
800,0.9982403461850881,1.1162308545771857,1.0566820520367335,1.0462201849711499
801,0.9688108883993074,1.0993700203679444,1.0376458820113241,1.0282727823988218
802,0.9470741834475844,1.089726278004167,1.0266518497120347,1.0185476176528043
803,0.9443473334985855,1.0922460833222463,1.029339085723222,1.0219684129493019
804,0.9484208717522029,1.1007297633455189,1.0387603845595672,1.0320302646313069
805,0.9590115047660276,1.1090841041462123,1.0490485273135008,1.0426640990205684
806,0.9774295561438306,1.1237297224898022,1.0662837695626781,1.0598737352594867
807,0.9854638704453073,1.1279655097600367,1.0731686786829455,1.0667969590917705
808,0.9989510927890409,1.1355243056567723,1.0836714794144116,1.0772317785492953
809,1.0027772071607648,1.1360209276627822,1.0866841436749857,1.0798722469628066
810,1.006755515448547,1.1358047676294434,1.0889069175101986,1.0820389044704823
811,1.00838534960795,1.13420419842639,1.0891674673028935,1.0821561165849
812,1.0097335165252799,1.132071874042187,1.088865598190767,1.0819975631548775
813,1.0111945579236066,1.1303377898591145,1.088700024740635,1.082226169311971
814,1.01277893574788,1.1291194436406877,1.0890907833504635,1.0831675656735267
815,1.01431307725604,1.1284521397102623,1.0900574609425906,1.0847493821713163
816,1.01656889488418,1.1286235471423067,1.091900045972843,1.0874298525499844
817,1.0190867695929067,1.1292874628514353,1.094198036539379,1.0905510008390515
818,1.0230636383395897,1.1304062509683745,1.097416518844406,1.0946766440316096
819,1.0275451954898633,1.1320167788188236,1.1010315767017806,1.0994336476966171
820,1.0318105989821467,1.133497501148341,1.1056323466441693,1.104833506314816
821,1.0368770557689333,1.1358213264832486,1.1109178368290054,1.1114090572040733
822,1.0396949505675568,1.1380009163599867,1.117016944329754,1.1182620137437156
823,1.0432975042886201,1.1412619737472565,1.1241635578087303,1.1264212309716621
824,1.0457322118101366,1.1452201409579088,1.1320389608997923,1.1352551910044943
825,1.0491676211654932,1.15042312784241,1.14109488374598,1.145159093337071
826,1.0532758155952064,1.1571137801310811,1.1511213625452832,1.1564597226870357
827,1.0590027711248964,1.1653393612071956,1.1623272941755287,1.1690066182528334
828,1.06650384164295,1.1752862735959222,1.1747870957371087,1.18304154714529
829,1.07671825888779,1.1872588446796546,1.1888393567721343,1.1987110465226674
830,1.0889056717781969,1.2005602746508477,1.2040646537462711,1.21545491402459
831,1.10543604393045,1.2161771243074055,1.2214528215063312,1.233642153531497
832,1.1225838793913334,1.2325577692643899,1.239536101164499,1.2524368167657722
833,1.14407800400948,1.2506976756809298,1.2595618871168721,1.2718700144824566
834,1.1658752520084568,1.2693067172438501,1.279649008723259,1.2914327652727278
835,1.1892575330649433,1.2883013680809599,1.300710602802049,1.3107114494417755
836,1.2138558504989267,1.3072676264613954,1.3213892445589954,1.3296496129472208
837,1.2379990408856036,1.3253250257853313,1.3416013372953501,1.3475405617843212
838,1.2620685331550068,1.3425068244972391,1.360917462078098,1.36444519374043
839,1.2847460966514934,1.3579116905511033,1.3783925947672944,1.3796845771338064
840,1.3055546704144165,1.3717419947357612,1.394116549373228,1.39336440168361
841,1.3237960944156768,1.3834811494541,1.4073716049435312,1.4051148268405234
842,1.3389837721406033,1.3929946595628553,1.4180095509189845,1.4148250161815146
843,1.3516420469946935,1.4006669652729478,1.426569129596251,1.42281780491554
844,1.3607912629991465,1.4056809475556566,1.432176284232019,1.4283231572566368
845,1.3683856194072668,1.409549330862119,1.4364843354942356,1.4327149185130377
846,1.3727595578682332,1.4109275202948188,1.4382519110029546,1.4346910777825124
847,1.3766413116833633,1.41191241493526,1.4393505730482123,1.4362648983617199
848,1.3774379380550565,1.411309870669732,1.438959450002129,1.4361939307108114
849,1.3779400071148236,1.4108593183833347,1.438531432314548,1.4364130392438668
850,1.3767257922431166,1.4100748812537756,1.4377241117850177,1.4359387079365744
851,1.3750352752583066,1.4103257938953178,1.4379291330462012,1.436645937470339
852,1.3730671082297068,1.4112602873128244,1.43861887779891,1.4378036007718835
853,1.37226000060726,1.4144724644540085,1.4415834435773334,1.44134092287607
854,1.3719526043863168,1.419629481405649,1.4463050691947854,1.4469917860765142
855,1.3741157871334064,1.4282332509035343,1.4545265719270069,1.4563717263985976
856,1.3791024358007566,1.4405757767822331,1.4665972202036288,1.46974058275696
857,1.3876194875249466,1.4581342465391858,1.4840821959481802,1.4886583009988175
858,1.4025368362446766,1.4812233351178778,1.5074088203168732,1.5132195122554655
859,1.42573625963315,1.5130131762823256,1.5401117105661268,1.54689988835027
860,1.4574775752559967,1.550509216601457,1.5789188944745844,1.5864389285140001
861,1.5078390918923332,1.603305770936862,1.6343276737755565,1.6419516757525878
862,1.56446991479667,1.658339941934631,1.6924000897126557,1.69969774499094
863,1.6524262413214734,1.734794610848521,1.7735363539909623,1.779706496787611
864,1.7437365303230665,1.8105357433042946,1.8543767545399337,1.8586115605843956
865,1.8684526152624434,1.9040155954445765,1.9545831784760255,1.9555647782215384
866,1.9946612936355497,1.9942700016140986,2.051955733464224,2.04853838716845
867,2.1383035112655735,2.0883243014691515,2.1541842678286978,2.1445400961944125
868,2.2771308272479036,2.173168227170686,2.2473618428569657,2.230163068373951
869,2.4094218409389705,2.2467206931433648,2.329351394193824,2.3031496856780724
870,2.5189910152927233,2.2980237954891045,2.388566578170362,2.3521049552198923
871,2.609586693482534,2.332843777997461,2.4307212718552638,2.3836773554666313
872,2.650147339620083,2.3284749477609825,2.4321580932789244,2.37380783005275
873,2.676789446705977,2.3132764678474365,2.4221099410562754,2.352928904526606
874,2.631854929294767,2.250225157757294,2.3615439873992434,2.2826386120436837
875,2.5831667881809466,2.183201416894801,2.296673513730722,2.208220237596241
876,2.4702382466503097,2.081012562327891,2.1934349719171404,2.0992576488786274
877,2.349234950022096,1.9729341271410692,2.0838194648846455,1.9840060972621798
878,2.2032219030159137,1.8580061035680333,1.965245719300543,1.8641250732013077
879,2.0478276052622566,1.7394676158817268,1.8423781295931414,1.740989205729629
880,1.8986758620234632,1.6327567533149556,1.730525989077532,1.6318998110393166
881,1.7550915141894834,1.5337121508780034,1.6260196129522688,1.531573066828231
882,1.6289982876238465,1.4509417259984079,1.5376988917798875,1.4489966981183144
883,1.5244320573457,1.3854406704528666,1.4669787036826156,1.3846827189386277
884,1.43596279247545,1.3331211533989036,1.4097061791450989,1.3343136477525386
885,1.3733607717177967,1.2989183143777014,1.371536873429611,1.3023737127420831
886,1.322829333230327,1.274288626653299,1.3432991513386499,1.2803325635653668
887,1.2913461446289736,1.2614553136980433,1.3282250707171457,1.2696846162677302
888,1.2700406496095797,1.25635387084889,1.3210842804859346,1.2669867468088767
889,1.2568835295300333,1.2551188123343042,1.319041249484451,1.2673408801169899
890,1.253013556468653,1.2599122927867954,1.3231570825841767,1.2738764496147192
891,1.2509323844067533,1.2643751922727755,1.3275386156532536,1.2793155134899776
892,1.25421377729715,1.27127767873088,1.334513336082131,1.2870544485672755
893,1.2584309934548297,1.2769986535145588,1.3403563997002124,1.2930169337797832
894,1.2636548626521231,1.28191495708145,1.345423258916742,1.2978747306830487
895,1.2686902465220165,1.2847845027595737,1.348233300749072,1.3002697425404701
896,1.2717587414955236,1.2845891648669165,1.347765423327417,1.2993585831484133
897,1.2724569138626032,1.2811071299343124,1.3437996410713182,1.294980380134579
898,1.2684248249458798,1.2722126304951002,1.3340528398477656,1.2851609399985355
899,1.2613190093621465,1.2601967597907577,1.320945677824078,1.27222925630119
900,1.245885363128557,1.2402083139236955,1.2995900131020965,1.25147758173492
901,1.2292480556093066,1.21929449386145,1.276962312041738,1.22985022997419
902,1.2005489856648734,1.1897793679445878,1.24552510915957,1.1999261341584244
903,1.1730676470391066,1.1612285355405465,1.214847221094108,1.170935124207629
904,1.1357094238856966,1.1283080557132465,1.1793939799784032,1.1379810422012933
905,1.0985575516314132,1.0959218707532599,1.1444755108761453,1.105602714533415
906,1.0594716395418666,1.0654319740116363,1.11102435935092,1.0754616439903755
907,1.0210362208881212,1.0365424303712714,1.0791995931908511,1.0471268955754924
908,0.9863590992783232,1.0129107056521052,1.052490762156872,1.0243351576458521
909,0.9556076618252853,0.993689086786499,1.03029088223874,1.0061598022725824
910,0.9301155256258345,0.9800455430257495,1.0137896288197163,0.9937306895485083
911,0.9115392127327573,0.9728308191314132,1.004005263002979,0.9878091266197004
912,0.8977564521445246,0.970327572882965,0.9990624150511473,0.9866033520806534
913,0.8913929142846987,0.9737119174273402,1.0005444867819882,0.9912594225118789
914,0.8892887949335528,0.9809578340529455,1.0060355752019654,0.9997472130609718
915,0.8928555110109886,0.9919500808709409,1.0158693838366952,1.01179541517067
916,0.9004622426103164,1.0059915176835164,1.0289835448700448,1.0269537811089033
917,0.9113329179685233,1.0220067843698704,1.044359677616357,1.0437752949365313
918,0.9253706844531266,1.0400456423307232,1.0619990168988804,1.0626938392157799
919,0.9416529700956962,1.0591188199982569,1.0806271653504114,1.0824074453919639
920,0.959721851936878,1.0792719307230623,1.1004854443635823,1.1031346678419416
921,0.9792994696682106,1.0997065830145631,1.1205399289881566,1.1239682302632057
922,0.9998483329329176,1.1204229017281089,1.1410071210387225,1.1449613187754901
923,1.0209625076952185,1.140887679299409,1.161347442800518,1.1656328161596932
924,1.0421365802777567,1.160757226017219,1.1813043272208033,1.1857267677505845
925,1.0637512460485934,1.1803196964778655,1.2011344489061955,1.2055503354140664
926,1.0847189326347833,1.1986502719062977,1.2200215425829943,1.2242458978323856
927,1.1062890334170334,1.2170341929856046,1.2390227296933922,1.2430235675521475
928,1.1271914115193833,1.2342678634424287,1.2570683993878655,1.2606365553295644
929,1.1485290650998368,1.2520067172894276,1.2756454763722955,1.278743178178171
930,1.1691637228728267,1.269404434869001,1.2938750946702047,1.296406825150198
931,1.19049481543931,1.2875497983750064,1.312988658396799,1.3148309334899464
932,1.2113953643445368,1.3065205869671788,1.3327482388031324,1.3340090834152
933,1.2336650314396966,1.3265540290344346,1.353800231341799,1.3543325507831876
934,1.2569105324856598,1.348385003804399,1.3764653490613914,1.3765037440852923
935,1.28230327722034,1.3719224486879777,1.400963452944412,1.4005078262725412
936,1.3099425082189333,1.3979170046916645,1.4279094785016868,1.427133884060347
937,1.3403242190678868,1.4263814068187877,1.4574589968634344,1.45637609830909
938,1.373398121309833,1.4573289193987866,1.4896646213835467,1.4882168363793964
939,1.41032969137689,1.4914058192777455,1.5254122535194046,1.52337810681039
940,1.4496397478194465,1.5269916509315264,1.5628965223708176,1.5600134138219466
941,1.494650024088423,1.565531380131002,1.6039498665305612,1.5997661853281255
942,1.5408027307038534,1.6042221538222525,1.645303379779241,1.6395765942167586
943,1.5926065667329101,1.6440478051163911,1.6882957308808157,1.680298714758189
944,1.644562446892763,1.6836575362864954,1.731086586518928,1.7208040169937946
945,1.6981181187583967,1.7216679003534732,1.7724504283726878,1.7590576035622665
946,1.751836292461353,1.7593360928745578,1.8134755582285758,1.7969292414855653
947,1.8039010781706633,1.7944439635900333,1.8517637728192713,1.8316386869176666
948,1.8551283431067402,1.8280436302842245,1.8884950512850365,1.864651820587541
949,1.904747807487323,1.8593479609205918,1.9226695189137075,1.8950002740329965
950,1.9520867182195,1.8877544859173234,1.9537875978254036,1.9222168128578256
951,1.99682343537623,1.9129499074714869,1.9815237089371334,1.9459998496745001
952,2.037205826563367,1.9339444341263123,2.0048597077826047,1.9654397394253655
953,2.072222892362957,1.950589670794539,2.023579424393046,1.9803937193104768
954,2.0991307829947434,1.9609828803293143,2.0357412958074868,1.9890149527763823
955,2.1208992952168964,1.968402879368159,2.044561521544695,1.9947148356243314
956,2.1303125834574232,1.9671817359117556,2.0442469142427164,1.9918443712599467
957,2.1388153043569003,1.965965149301551,2.0437999923259387,1.98912535569302
958,2.1338652885981095,1.956769552251559,2.0347502040102015,1.97882723182918
959,2.1292686583454667,1.9475732587862664,2.025740298103249,1.96854053594973
960,2.1174419457266267,1.936252683702281,2.0141762767177718,1.9566427184595492
961,2.1040485069446535,1.923772563798988,2.0013905484769356,1.9435615095289667
962,2.09088608551849,1.913891410883951,1.99107009964308,1.9334144787629224
963,2.07740512996476,1.9044528947771941,1.9810951255629847,1.9237622900676488
964,2.0672914981828465,1.89824225034796,1.9743884934100455,1.9174569024754418
965,2.06096910008567,1.8947130924956852,1.970468803528309,1.9138291113536623
966,2.056485852449097,1.892616273448111,1.968000101363692,1.9116568480609244
967,2.0558064601967865,1.8918193281338245,1.9670773253388747,1.9105128696540155
968,2.05538306103922,1.89130778227862,1.9663753868210945,1.9096820542183224
969,2.051805829155203,1.887004934225069,1.9617829521325945,1.9046456622013446
970,2.0493706522875,1.883507854592299,1.957939237560872,1.9004050147391913
971,2.0365812669080703,1.8721898287943977,1.9455622878651713,1.888196195591098
972,2.0255384355291066,1.8620468144061901,1.9343292972275832,1.8770538244419386
973,2.0046288595485935,1.8455499313859467,1.915964178336218,1.8597603017550932
974,1.9835896610658166,1.8291644310787956,1.89756123157174,1.8425602713215947
975,1.9580051011630064,1.8107514934537445,1.8766798465921444,1.8235604031381603
976,1.9321667264894669,1.7927853611165487,1.8560439278182963,1.805075395666623
977,1.9066669929470395,1.7761436191968814,1.8364573022047344,1.7880039769602125
978,1.8833725701356936,1.7618119982002969,1.8190153190470353,1.773296502295081
979,1.8626633025737536,1.7499080495068857,1.8038655029038055,1.76108541071458
980,1.8473462393308802,1.74221569755946,1.7929717171983188,1.7531646673139267
981,1.8344810955716635,1.7366525860054844,1.7842212243386122,1.747457978648879
982,1.8276281684104834,1.7354763401728353,1.7801708012512991,1.7462084076238336
983,1.82291247185343,1.7364729833495989,1.7782876892299144,1.7471433797312945
984,1.8217403669675,1.739802878777384,1.779092650335058,1.7503572423768259
985,1.8236640696171567,1.7462418766154235,1.7829591982856756,1.7567420718214235
986,1.8258561009015766,1.7528232463126165,1.7870763697183634,1.7631401882768944
987,1.8317379733662702,1.7626518459943554,1.7944602368185265,1.7729225871098468
988,1.8370744999080502,1.772789465935521,1.8020417027755125,1.7830152179033003
989,1.8455021089166235,1.785626359730451,1.8124077739595645,1.7959613886341623
990,1.854970897132333,1.8002321360515476,1.8244740970693043,1.8108269392380723
991,1.8674513325913698,1.8177179275826387,1.8395393171581966,1.8287309345318756
992,1.8829972175290068,1.8382584023057242,1.8577396295209456,1.8498494084596946
993,1.9028772284929265,1.8627076221479035,1.8799845109562756,1.8750637359862676
994,1.9270196909443138,1.8908562922259025,1.9060729785185286,1.9040941734319792
995,1.95690325697223,1.923720024481809,1.9371946716786645,1.9380824374696835
996,1.9919942510701831,1.960753432995362,1.9725892556944835,1.976375136356049
997,2.0320657165202234,2.0021158128261822,2.012833495301548,2.019184458512163
998,2.07973800581308,2.04870159186243,2.0584962029685956,2.06743843822467
999,2.1290905527191706,2.098678168963297,2.1078333185379665,2.1189992215842426
1000,2.189620027545157,2.155025402213049,2.1640197477332666,2.1771660018148022
1001,2.2502999653423434,2.2152660451088444,2.2240733786556444,2.23911962183375
1002,2.324965074190577,2.2825556912385796,2.291749256306112,2.308273216157651
1003,2.4045839596703336,2.356565227026811,2.366149224220403,2.384364554974921
1004,2.5028554322837397,2.4393434629915367,2.449898479602405,2.469485009026769
1005,2.6219703648219066,2.5338730663984936,2.545776611860929,2.5668945423591767
1006,2.7754036736057133,2.6427375889862303,2.656860696491694,2.679203038932566
1007,2.9619960017842666,2.763040572799619,2.78048689748685,2.8032182407903528
1008,3.2148379036488666,2.906329839450157,2.9291152019284947,2.950990383906352
1009,3.475292968663396,3.0459990482470096,3.075389166113649,3.094299938205122
1010,3.820384263733403,3.2065548991623505,3.2465812050685887,3.2583043316708418
1011,4.12372473499678,3.3443721773970783,3.39481512685658,3.3980339404537565
1012,4.457649024619723,3.4688353702668375,3.534922824169184,3.521127975020971
1013,4.745107149746804,3.5720848530699123,3.651973977889765,3.6224658728904777
1014,4.939169515233924,3.607543002709626,3.7035860954184057,3.6499018640550087
1015,5.102491278617835,3.626755358996774,3.737223490834503,3.6610031758768766
1016,5.104016732853694,3.5592431124264277,3.6816388536306905,3.580232176162853
1017,5.054274948700741,3.467251127554002,3.5993602644400062,3.4746122688598056
1018,4.871490408486946,3.3152610697733684,3.4522898216716587,3.3072214565157747
1019,4.616078849018656,3.1370149966638454,3.2750506010255758,3.114028793078762
1020,4.294499450271943,2.9367831883550353,3.0720735788175366,2.8995465753231904
1021,3.9417182674455926,2.7397094749707867,2.8674745825132124,2.691483450861677
1022,3.5608353286240964,2.5377936711910167,2.6560718399450556,2.4795932915900436
1023,3.2523945116322537,2.390660243976409,2.4972150755375777,2.3286330148254377
1024,2.9204313893758664,2.2377067575284184,2.330847403451278,2.1724073499931595
1025,2.7382808162459304,2.1699799984840484,2.2526196756832078,2.107331224629328
