.wavelength	spc
861	1.79806081381712
862	1.83585607959086
863	1.90420839353681
864	1.96933870999258
865	2.06390308600231
866	2.14970991602049
867	2.23753253457032
868	2.30875189588729
869	2.36021630551736
870	2.37786466839447
871	2.37821133032637
872	2.32703751999606
873	2.26996309868867
874	2.16480527365523
875	2.05272368325788
876	1.92791945656258
877	1.78825648001947
878	1.67080443095095
879	1.55097991923879
880	1.46050790659592
881	1.38461372445779
882	1.32877542475839
883	1.28746182552584
884	1.25775067996522
885	1.23593460137079
886	1.22189531413854
887	1.21463318245538
888	1.21287607105933
889	1.21686434273084
890	1.22472324883044
891	1.23528973487292
892	1.24794440741215
893	1.26061617061231
894	1.27307801917277
895	1.28369268282607
896	1.29185186284151
897	1.29752805098552
898	1.29901368750871
899	1.29839519965155
900	1.29268033432026
901	1.28566891517126
902	1.27416744154973
903	1.26207100851825
904	1.24795095218654
905	1.2334656440882
906	1.21963044057483
907	1.20628004624955
908	1.1948684932452
909	1.18529874836041
910	1.1780186968902
911	1.17357368191387
912	1.17125642983554
913	1.17202287266802
914	1.17457483504727
915	1.17974961975998
916	1.18652944521444
917	1.19512239035948
918	1.20504228396954
919	1.21617960189821
920	1.22824532238838
921	1.24106558514964
922	1.25443300927447
923	1.26811622481565
924	1.28179346542458
925	1.29551131128712
926	1.3088219592729
927	1.32226603757669
928	1.33524509581144
929	1.34849475193397
930	1.36142882251697
931	1.3744033155257
932	1.38743347810052
933	1.40040769599324
934	1.41362454919136
935	1.42697066096776
936	1.44046288600603
937	1.45410252598018
938	1.46791550712728
939	1.48187870891036
940	1.4962775460484
941	1.51099276450264
942	1.52617084181654
943	1.5421098658642
944	1.55838242846793
945	1.57574581368211
946	1.59366037317759
947	1.61243529953348
948	1.63202164388249
949	1.65221340858178
950	1.67329524325909
951	1.69526666258502
952	1.71836390965729
953	1.74270117993006
954	1.76876627649228
955	1.79580031993811
956	1.82553698804979
957	1.85560639910098
958	1.88899218367079
959	1.92238264028757
960	1.95871336128667
961	1.9947200770396
962	2.03251990080796
963	2.06903919953976
964	2.10470735710115
965	2.13708559345465
966	2.16537500257675
967	2.18658548223162
968	2.20249332992668
969	2.20587286835986
970	2.20617158678422
971	2.18953794056271
972	2.17204782875722
973	2.14063406059617
974	2.10744154694397
975	2.06861234689278
976	2.02929627906781
977	1.99157651546966
978	1.95799669198819
979	1.92902225651277
980	1.9091773642889
981	1.89345316299447
982	1.88811972349429
983	1.88597440940535
984	1.89052002104287
985	1.89889417692903
986	1.90849533325019
987	1.92216087844811
988	1.93480844279723
989	1.94998493263238
990	1.96490417908274
991	1.98122899953144
992	1.99882391527848
993	2.01850920444234
994	2.04027233194362
995	2.06541366003537
996	2.09293428545289
997	2.12364716080288
998	2.1576974873052
999	2.19333836560285
1000	2.23356737664646
1001	2.2750987888824
1002	2.32172021000828
1003	2.37190684225668
1004	2.4283365641974
1005	2.49248074170694
1006	2.56686765164501
1007	2.65006799795332
1008	2.75042569445887
1009	2.85118243875671
1010	2.97078332091472
1011	3.07821604945085
1012	3.18843532784017
1013	3.28431166948194
1014	3.35360152869166
1015	3.40868250813873
1016	3.41991264042571
1017	3.40776750281974
1018	3.35092581776024
1019	3.26043446228838
1020	3.13761017550077
1021	2.9847198137863
1022	2.81845159734492
1023	2.64707422656909
1024	2.47460575865529
1025	2.33305714616
1026	2.19031733442581
1027	2.10087289385417
1028	2.01569718671114
1029	1.97925659373197
1030	1.95702142141504
1031	1.96736348099437
1032	1.99485995256785
1033	2.03909360060749
1034	2.089287279342
1035	2.14684383466368
1036	2.19433767466368
1037	2.24476674015117
1038	2.27995048457352
1039	2.31525601390791
1040	2.33938144434306
1041	2.36160318200159
1042	2.3770049145512
1043	2.38999819956711
1044	2.39869624425664
1045	2.40544147062289
1046	2.41006455810668
1047	2.41413713946895
1048	2.41801296715189
1049	2.42338026368048
1050	2.42994476411312
1051	2.44012506459371
1052	2.45219566327516
1053	2.46981158923792
1054	2.48973038126322
1055	2.51581601092554
1056	2.54510673250261
1057	2.57999509462992
1058	2.61859636732671
1059	2.66172434544425
1060	2.70841479601464
1061	2.75850400610867
1062	2.8113279357005
1063	2.86682621063762
1064	2.92407499253152
1065	2.98349708957844
1066	3.04422098399417
1067	3.10644676375039
1068	3.17003988296179
1069	3.23424759095232
1070	3.29984765032564
1071	3.36536486657309
1072	3.43168882871231
1073	3.49735492298552
1074	3.56240685027413
1075	3.62567745790007
1076	3.68668386597606
1077	3.74375213986451
1078	3.79770080614832
1079	3.84507727314791
1080	3.88963623560351
1081	3.92600603186327
1082	3.95934261716266
1083	3.98578141128202
1084	4.0082379519422
1085	4.0260528997482
1086	4.03989121053945
1087	4.05037147447996
1088	4.05784882379892
1089	4.06188496819528
1090	4.06352589801119
1091	4.0610794889719
1092	4.05513231133935
1093	4.04499073244068
1094	4.02888235995484
1095	4.00896290868357
1096	3.98136670148601
1097	3.94959029064462
1098	3.90993699503849
1099	3.86572893781324
1100	3.81480561870064
1101	3.75967365164958
1102	3.70084232554131
1103	3.63966635110984
1104	3.57853335608253
1105	3.51945188009306
1106	3.46243889976665
1107	3.41449826710934
1108	3.36782185213464
1109	3.33616988545846
1110	3.3062733246945
1111	3.29094709045666
1112	3.278949055437
1113	3.27587171636792
1114	3.27526589875188
1115	3.27676778262304
1116	3.27601204847882
1117	3.27337068828747
1118	3.262241050176
1119	3.24810663514775
1120	3.22167938015182
1121	3.19128977690122
1122	3.14922465138122
1123	3.1005292916786
1124	3.04312635994507
1125	2.97757791158898
1126	2.90412683505304
1127	2.82284393565188
1128	2.73320312617996
1129	2.63536873402199
1130	2.53037736202037
1131	2.41614517782367
1132	2.29817934711167
1133	2.17256232174622
1134	2.04633560661771
1135	1.91892249031506
1136	1.79190853950647
1137	1.67152102639158
1138	1.55366803314091
1139	1.44623201355496
1140	1.34505595178744
1141	1.25422298379704
1142	1.17219523681947
1143	1.09878883505949
1144	1.03395368461855
1145	0.976198590014284
1146	0.924752540348586
1147	0.879638606142546
1148	0.838605950011198
1149	0.803606834835905
1150	0.771837424829341
1151	0.74534999044317
1152	0.722505885808379
1153	0.704158147699737
1154	0.689877177329154
1155	0.679713861434393
1156	0.673614227054735
1157	0.671522538718292
1158	0.673658563425179
1159	0.679788055636151
1160	0.690665872209817
1161	0.70644491161521
1162	0.726549699916295
1163	0.753969478660527
1164	0.784105911581226
1165	0.822734794768998
1166	0.863127842689271
1167	0.909607375860501
1168	0.957018782509726
1169	1.00591900062975
1170	1.05314684274235
1171	1.0985326618275
1172	1.13712671564471
1173	1.17355875453581
1174	1.19821520350042
1175	1.22229478958409
1176	1.23417478986521
1177	1.24594164613003
1178	1.25166776208066
1179	1.2566434930508
1180	1.2622972545156
1181	1.26915349080765
1182	1.27995426908105
1183	1.29506151747681
1184	1.31463695969002
1185	1.3404770075394
1186	1.37045241205282
1187	1.40671231045844
1188	1.44681157662847
1189	1.49183860083984
1190	1.54031179546909
1191	1.59219047528387
1192	1.64685179659587
1193	1.70410588165737
1194	1.76344444216574
1195	1.82472320008495
1196	1.88739818463845
1197	1.95126263025314
1198	2.01562443167358
1199	2.08071753810654
1200	2.1454296100057
1201	2.2108177341493
1202	2.27538821983208
1203	2.34075308326238
1204	2.40556471919774
1205	2.47100380864609
1206	2.53669318983925
1207	2.60281814301412
1208	2.66977486058714
1209	2.73739484878817
1210	2.80614240054822
1211	2.87601716264618
1212	2.94674125221374
1213	3.01873484572293
1214	3.09059532874742
1215	3.16300118985918
1216	3.23441311901763
1217	3.30436693070331
1218	3.37338055163637
1219	3.43876002370782
1220	3.50312044125294
1221	3.56354147590762
1222	3.62236658337771
1223	3.67850643830062
1224	3.73296131175945
1225	3.78584065154983
1226	3.83827067849452
1227	3.88890872363806
1228	3.94080324746726
1229	3.98977981445866
1230	4.04003113422782
1231	4.08643161741712
1232	4.13123911494285
1233	4.1719370559987
1234	4.20724930024798
1235	4.23727978689024
1236	4.25975957361926
1237	4.27516093077495
1238	4.28268427591145
1239	4.28171971154829
1240	4.27373912884919
1241	4.25694104458575
1242	4.23451914728836
1243	4.20435561195571
1244	4.16993838693159
1245	4.13026051177843
1246	4.08739722252213
1247	4.0423531985175
1248	3.99554896043515
1249	3.94897574454884
1250	3.9024141472557
1251	3.85727419063873
1252	3.81394677005488
1253	3.77165966357681
1254	3.73215607359225
1255	3.69225305928033
1256	3.65396950549648
1257	3.61434188104327
1258	3.57288962289194
1259	3.5303215685105
1260	3.48239606903534
1261	3.43281719187789
1262	3.37698583205658
1263	3.3182807255632
1264	3.2546383328382
1265	3.18777332059172
1266	3.11793683201371
1267	3.04623871359853
1268	2.97298354080875
1269	2.90024392155605
1270	2.82648470697608
1271	2.75518520736524
1272	2.68300943040277
1273	2.61355112985369
1274	2.54396010290087
1275	2.47594304583897
1276	2.40831279976854
1277	2.34114661513167
1278	2.27424210778089
1279	2.20746433285394
1280	2.14065068260112
1281	2.07403041752302
1282	2.00745165152715
1283	1.94085008653184
1284	1.8747944869614
1285	1.80827489818902
1286	1.74236986002172
1287	1.67601417459065
1288	1.60925463257222
1289	1.54233778904114
1290	1.47420477025422
1291	1.40576022662991
1292	1.33618012512645
1293	1.26598342417729
1294	1.19571624097478
1295	1.1253705656233
1296	1.05636857023964
1297	0.989433011599284
1298	0.92449259541131
1299	0.86489585690294
1300	0.80698685456228
1301	0.756307076593755
1302	0.70783889210495
1303	0.665377478363421
1304	0.625796610151799
1305	0.590022054975138
1306	0.556778539244113
1307	0.525899072339961
1308	0.495965528005436
1309	0.467937323902367
1310	0.439288458237031
1311	0.412560679939947
1312	0.385342020451995
1313	0.359733405166708
1314	0.334927807926121
1315	0.311579859711141
1316	0.289445432466512
1317	0.269370643461956
1318	0.250209619572867
1319	0.233434646397721
1320	0.218358414911791
1321	0.205616209083893
1322	0.197600293725367
1323	0.193165287288688
1324	0.19776342556137
1325	0.211323831635133
1326	0.235874540220838
1327	0.281236440012569
1328	0.336180262063855
1329	0.422974477671086
1330	0.519583186957109
1331	0.649267553287935
1332	0.789201319494024
1333	0.948429226352087
1334	1.11180103930052
1335	1.27226756972193
1336	1.41547608693027
1337	1.5429579476411
1338	1.61699932236134
1339	1.68110015929604
1340	1.65975855015429
1341	1.63662528568191
1342	1.53644607945918
1343	1.42440115299802
1344	1.27345728911399
1345	1.1105974403073
1346	0.941869322470188
1347	0.779086541773871
1348	0.625510350176125
1349	0.499593907277338
1350	0.384941996250694
1351	0.304594960180196
1352	0.235523407784938
1353	0.191126313202169
1354	0.160477054779316
1355	0.142863245769316
1356	0.138138075866564
1357	0.141966141777434
1358	0.153752590605302
1359	0.172266373201234
1360	0.195534924575049
1361	0.223608000627262
1362	0.254567261132653
1363	0.287824661267108
1364	0.320652376311976
1365	0.354228030123497
1366	0.382199626622545
1367	0.410581399364869
1368	0.429604686256432
1369	0.447225294041659
1370	0.456400505212573
1371	0.462585016263628
1372	0.463071674552864
1373	0.460993921920434
1374	0.455836780135348
1375	0.448957292352716
1376	0.4404330264015
1377	0.431960308434453
1378	0.423172147150211
1379	0.417338122344843
1380	0.411763729695822
1381	0.411544444125391
1382	0.410726006538385
1383	0.413717632668782
1384	0.417193430142407
1385	0.420023755885198
1386	0.424322539140099
1387	0.427973809812435
1388	0.433362804389683
1389	0.440733335802871
1390	0.450935613503123
1391	0.465046128031648
1392	0.484914474693611
1393	0.50834130839153
1394	0.541040488711448
1395	0.577364471659288
1396	0.624953551664191
1397	0.679695342905383
1398	0.749012569311577
1399	0.82601410392064
1400	0.919106407010246
1401	1.01763269156751
1402	1.12396152973423
1403	1.23178500619783
1404	1.33203005885727
1405	1.41852315343767
1406	1.48996947655158
1407	1.515863976099
1408	1.53668148422053
1409	1.48217017194018
1410	1.42836380811236
1411	1.31117052937194
1412	1.1847956028824
1413	1.03034821528793
1414	0.869078539117272
1415	0.70797575981518
1416	0.559879466306825
1417	0.421977255856919
1418	0.315824434731248
1419	0.220000269158767
1420	0.158245657974315
1421	0.108512250856554
1422	0.0800042963949345
1423	0.0655434618754922
1424	0.0602837806776658
1425	0.0650885470226868
1426	0.0737289694618029
1427	0.0874659741834941
1428	0.104457992079239
1429	0.125441141135459
1430	0.150897746338054
1431	0.180000274966825
1432	0.21102416681169
1433	0.243347938517593
1434	0.274973102837342
1435	0.302905201186475
1436	0.330538436347562
1437	0.350027574221748
1438	0.369915737726264
1439	0.382613238772023
1440	0.395418631587151
1441	0.404724994509508
1442	0.412995549935249
1443	0.420040510536596
1444	0.427566567117696
1445	0.43355243695211
1446	0.442125681205135
1447	0.449790071799573
1448	0.455752919857962
1449	0.465278036545626
1450	0.471829442809416
1451	0.480107763797315
1452	0.490394592487791
1453	0.49777245837896
1454	0.504404313298871
1455	0.506680857073541
1456	0.504934983764053
1457	0.499770343475735
1458	0.49352397138158
1459	0.484169669106392
1460	0.476612594196964
1461	0.465355540406406
1462	0.454474345252817
1463	0.445369257684601
1464	0.432823275381707
1465	0.432710468247335
1466	0.430083471698603
1467	0.440220262270941
1468	0.451493093869761
1469	0.465115014365086
1470	0.475272021400423
1471	0.48047022098398
1472	0.47574797800177
1473	0.467013589612673
1474	0.446849636907928
1475	0.425936733753852
1476	0.394862227464742
1477	0.36301032387483
1478	0.325751514901267
1479	0.286254699943792
1480	0.248710324068921
1481	0.21236131010085
1482	0.183554848693775
1483	0.160719966907138
1484	0.144596327450451
1485	0.133532828600764
1486	0.12484730863545
1487	0.116735105272756
1488	0.111954768889929
1489	0.104701975433629
1490	0.105545072788701
1491	0.106948435254612
1492	0.116022116934408
1493	0.132752122281029
1494	0.153282767647735
1495	0.184286241162323
1496	0.219044059790805
1497	0.263304277271632
1498	0.314944796029681
1499	0.372287244879565
1500	0.434105721653773
1501	0.493707971151337
1502	0.540873677776291
1503	0.582425470684238
1504	0.591896157258072
1505	0.599662387643846
1506	0.571674170344945
1507	0.541889242467412
1508	0.489552470324948
1509	0.43450297360385
1510	0.372760623414584
1511	0.31186781679413
1512	0.252786874079286
1513	0.206986013326437
1514	0.165218585973794
1515	0.148111615615459
1516	0.134627126891936
1517	0.140484909755478
1518	0.151819447840798
1519	0.166648888692878
1520	0.18573248877755
1521	0.2002950079509
1522	0.214495407827451
1523	0.2216551130069
1524	0.225280996828421
1525	0.224627426588993
1526	0.221160999679754
1527	0.216730296154159
1528	0.211484422621045
1529	0.203291284629816
1530	0.193560502398208
1531	0.183140107210315
1532	0.171045624662363
1533	0.163116497662418
1534	0.15958066382082
1535	0.159592242457494
1536	0.168244901408517
1537	0.179591148634823
1538	0.195365945051681
1539	0.211578505926224
1540	0.226685664450187
1541	0.239799057069719
1542	0.253568449217072
1543	0.261280300666849
1544	0.27371874256865
1545	0.273232540225106
1546	0.274955711921126
1547	0.26661165526119
1548	0.254384654814109
1549	0.237798487856498
1550	0.222074241179221
1551	0.211620823891531
1552	0.210555778452789
1553	0.218861777553705
1554	0.238594588356454
1555	0.259612545062407
1556	0.288238096164993
1557	0.312856363824561
1558	0.334355561385904
1559	0.358079689552478
1560	0.367000698402205
1561	0.384381413532077
1562	0.387999263368934
1563	0.394531766867238
1564	0.395292705908166
1565	0.393527588322541
1566	0.389314979497347
1567	0.388299457448325
1568	0.389765887195046
1569	0.405880760338623
1570	0.428388921211979
1571	0.462439991054385
1572	0.496813867280746
1573	0.532566355042955
1574	0.562986035539719
1575	0.586147223056244
1576	0.603685907059079
1577	0.60939019785772
1578	0.609512428753194
1579	0.599993052923206
1580	0.583290443069698
1581	0.561086289586243
1582	0.531237704548373
1583	0.496802711769116
1584	0.465580593213096
1585	0.428973183645033
1586	0.409093188138389
1587	0.387648481351856
1588	0.379203491141801
1589	0.37415550838264
1590	0.374106874773661
1591	0.376911778046104
1592	0.38170506386201
1593	0.387938550002112
1594	0.395432186727595
1595	0.40338036131154
1596	0.412749728826866
1597	0.422495603204151
1598	0.433446941251583
1599	0.444964288556727
1600	0.457444043873159
1601	0.471707711062625
1602	0.486252352135848
1603	0.504044634397388
1604	0.521584074247503
1605	0.540132092566672
1606	0.557121098227764
1607	0.57168872480442
1608	0.58328108573865
1609	0.59453325830536
1610	0.604462578509721
1611	0.61415924952908
1612	0.623958255699922
1613	0.630593985895799
1614	0.634482610065142
1615	0.636678521173938
1616	0.635857001091939
1617	0.635780407046517
1618	0.636260063181566
1619	0.63874786043794
1620	0.643200295065359
1621	0.649375847097927
1622	0.655994769681793
1623	0.663978972138221
1624	0.669237243535353
1625	0.673254319989919
1626	0.678537731652476
1627	0.675653443105577
1628	0.68310839439986
1629	0.686823279796412
1630	0.694948957865906
1631	0.710609481751505
1632	0.725470928605467
1633	0.747458901324991
1634	0.769719813137525
1635	0.79170148832007
1636	0.809591174005513
1637	0.82781296178828
1638	0.834845062147179
1639	0.850675504291252
1640	0.857486368426595
1641	0.865992014415032
1642	0.873364685506912
1643	0.871604373562798
1644	0.869215324859758
1645	0.867235165824234
1646	0.87492645775247
1647	0.895271161158381
1648	0.929014900336178
1649	0.972683571064936
1650	1.01837169026404
1651	1.06416067836425
1652	1.10391387116679
1653	1.13337623130758
1654	1.16433251139784
1655	1.1832772072076
1656	1.21255776307693
1657	1.2333230172973
1658	1.25854899507397
1659	1.27351412122718
1660	1.28247056781209
1661	1.28802120122286
1662	1.29810824453372
1663	1.31603184360725
1664	1.35082090349252
1665	1.39357480829974
1666	1.43876907637318
1667	1.48855321925282
1668	1.53314346173871
1669	1.57820047642527
1670	1.62705946465617
1671	1.67411989054832
1672	1.72509762552044
1673	1.77517148874735
1674	1.81886566620958
1675	1.85743442216561
1676	1.89177989690886
1677	1.92443939252506
1678	1.95997801064018
1679	2.00651504187353
1680	2.051784561301
1681	2.10988741690018
1682	2.16167141873998
1683	2.2196721367841
1684	2.27430143513419
1685	2.32779445367566
1686	2.38425795268939
1687	2.43354388643485
1688	2.48386749949006
1689	2.5306549177784
1690	2.57574422744561
1691	2.62062006677334
1692	2.67520259528922
1693	2.73146978654154
1694	2.81740982906824
1695	2.90387487471249
1696	3.01868948921639
1697	3.13367063436504
1698	3.25870681435004
1699	3.38461460516988
1700	3.50959926771872
1701	3.63263137533488
1702	3.74957989766381
1703	3.85764232937626
1704	3.95702359932246
1705	4.04422121356256
1706	4.12126545318692
1707	4.18631723469866
1708	4.23775741185365
1709	4.27642474007079
1710	4.30021214367326
1711	4.30770818053209
1712	4.30355078350939
1713	4.27677533696184
1714	4.23569944141097
1715	4.17455365736017
1716	4.09914619604589
1717	4.01023065939481
1718	3.91079857108269
1719	3.8017636567138
1720	3.68779024302597
1721	3.56612374941057
1722	3.44650208926315
1723	3.32050605796324
1724	3.1995104834187
1725	3.07510991102283
1726	2.95295314142964
1727	2.82902358045946
1728	2.70364235945314
1729	2.57670775285857
1730	2.44839374029912
1731	2.31899065754211
1732	2.18887074221597
1733	2.05721901798544
1734	1.92470436564748
1735	1.78941511943795
1736	1.65458803706796
1737	1.51715996481228
1738	1.38226031955759
1739	1.2469979753339
1740	1.11606131401222
1741	0.987977500817136
1742	0.86560831869196
1743	0.749465810612031
1744	0.641585815874484
1745	0.541536669901574
1746	0.453584056794337
1747	0.372931647795162
1748	0.305966204023867
1749	0.246363766319787
1750	0.196783485187051
1751	0.154315188286027
1752	0.118182311902586
1753	0.0885223925344492
1754	0.0638966783637779
1755	0.0440592734580461
1756	0.0280667682804629
1757	0.0148087621402595
1758	0.00405011493586241
1759	-0.00510984192882431
1760	-0.0120802456699151
1761	-0.0187360286194126
1762	-0.0227963251984504
1763	-0.0276684252149291
1764	-0.0300326659840935
1765	-0.0315736113510805
1766	-0.0324869968610951
1767	-0.0307225507892759
1768	-0.029084076962717
1769	-0.0259606923612754
1770	-0.0231034601410354
1771	-0.0204107768379958
1772	-0.0186745896244895
1773	-0.0168970530627227
1774	-0.0177069957271452
1775	-0.0180650290337316
1776	-0.0206414416246426
1777	-0.0233005551221452
1778	-0.0246200095960251
1779	-0.0273462652972579
1780	-0.0271579098841322
1781	-0.0278686101864142
1782	-0.0274768401959568
1783	-0.0265472293276848
1784	-0.0253761709750444
1785	-0.023684989978953
1786	-0.0211593433813393
1787	-0.017927532513982
1788	-0.014836455074097
1789	-0.0106515690930551
1790	-0.00777632636027714
1791	-0.00441532746549171
1792	-0.00128102425289651
1793	0.00153076608358714
1794	0.00524973727571679
1795	0.0088470182044082
1796	0.0127545558558256
1797	0.0157307389201812
1798	0.0173945464362243
1799	0.017569478274489
1800	0.0167279090522272
1801	0.0152842457210908
1802	0.0140781529759976
1803	0.0138032330148989
1804	0.0133903093293086
1805	0.0135546461688248
1806	0.0135115790923686
1807	0.0125086282189459
1808	0.0117437700139173
1809	0.0103155311296815
1810	0.0093482049391992
1811	0.00892064184545933
1812	0.00908266829853845
1813	0.00944874783324596
1814	0.00997692884477708
1815	0.00982160149587406
1816	0.00933988199387041
1817	0.00904582658703269
1818	0.00843501861359238
1819	0.00940567089240042
1820	0.0103470548162963
1821	0.0123523126921467
1822	0.0149284178019717
1823	0.0180785455859648
1824	0.0212934715019295
1825	0.0245954600379084
1826	0.0274761349271394
1827	0.029792597209709
1828	0.0311603350811103
1829	0.0321870786699214
1830	0.0311229340844108
1831	0.0303649832962946
1832	0.0272342607613754
1833	0.0241318871081068
1834	0.0193267545468229
1835	0.0144193541085091
1836	0.00934299186554875
1837	0.00489782344481751
1838	0.00209873669064542
1839	0.000740276466274899
1840	0.00102035198045817
1841	0.00313069225457576
1842	0.00545892572079981
1843	0.00778192613741541
1844	0.0098884468340837
1845	0.00984417861649681
1846	0.0106903044457139
1847	0.00806786961147227
1848	0.00662956331644679
1849	0.00270626650768531
1850	-0.00119265465848251
1851	-0.00556358622204546
1852	-0.00999436336465797
1853	-0.0136565191626471
1854	-0.0158561782022384
1855	-0.0174034780216819
1856	-0.0179464549515878
1857	-0.0181105740392131
1858	-0.0201158423196695
1859	-0.0204489840241912
1860	-0.0235262488221153
1861	-0.0246022578710413
1862	-0.0249054208480012
1863	-0.024719660757933
1864	-0.0217289621400888
1865	-0.0186873552009524
1866	-0.0142582513356886
1867	-0.00964086411852498
1868	-0.00500475101464715
1869	-0.00142401960354503
1870	0.0026164346231775
1871	0.00320412594596317
1872	0.00509238916616166
1873	0.00254312760345511
1874	0.000364199915077809
1875	-0.00310089396660266
1876	-0.0076410584740772
1877	-0.0101995570516204
1878	-0.0126350979493504
1879	-0.0130003327038581
1880	-0.0122228933369165
1881	-0.0104748358926224
1882	-0.00844250967908994
1883	-0.00608581696455794
1884	-0.00410780962708495
1885	-0.00193991188529692
1886	-0.000231915062598182
1887	0.0015555323898441
1888	0.00304794278663473
1889	0.00428438624136277
1890	0.00527231215236274
1891	0.00600945787969994
1892	0.00627169378957829
1893	0.00640388645309147
1894	0.00637939343635422
1895	0.00642210156005708
1896	0.00657905982852523
1897	0.00707423539047807
1898	0.00737653712583777
1899	0.00806163337595779
1900	0.00879578741626139
1901	0.00994768761479992
1902	0.0112820845236773
1903	0.0133206111916622
1904	0.0155723287041803
1905	0.018099039552706
1906	0.020516957918186
1907	0.0223343894767125
1908	0.0237126192199705
1909	0.0251152305538408
1910	0.0270504879204743
1911	0.0294571464600586
1912	0.0331873996270645
1913	0.0364759940982028
1914	0.0403277014179338
1915	0.0434594293781052
1916	0.0466218930428471
1917	0.0492539135540225
1918	0.0512329605694953
1919	0.0529297999663029
1920	0.053173496934735
1921	0.0526319470744814
1922	0.0512423858525089
1923	0.0492711832919166
1924	0.0470042631768011
1925	0.0461917908378311
1926	0.0447163389575456
1927	0.0464562651438955
1928	0.0472081779925053
1929	0.0491474214412345
